tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20210328,Miami Open,Hard,M,R32,Sinner J.,Khachanov K.,31,22.0,4-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210328,Miami Open,Hard,M,R32,Medvedev D.,Popyrin A.,2,86.0,7-6 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20210328,Miami Open,Hard,M,R32,Ruusuvuori E.,Ymer M.,83,95.0,4-6 6-1 7-5,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Fritz T.,Norrie C.,32,56.0,6-4 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Bublik A.,Duckworth J.,44,104.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Tiafoe F.,Lajovic D.,58,26.0,1-6 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Raonic M.,Humbert U.,19,30.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Cilic M.,Musetti L.,45,94.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Hurkacz H.,Shapovalov D.,37,11.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Rublev A.,Fucsovics M.,8,40.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Schwartzman D.,Mannarino A.,9,36.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Korda S.,Karatsev A.,87,27.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20210329,Miami Open,Hard,M,R32,Sonego L.,Galan D.E.,34,113.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R32,Tsitsipas S.,Nishikori K.,5,39.0,6-3 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Bautista Agut R.,Isner J.,12,28.0,6-3 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Sinner J.,Ruusuvuori E.,31,83.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Bublik A.,Fritz T.,44,32.0,6-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Hurkacz H.,Raonic M.,37,19.0,4-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Medvedev D.,Tiafoe F.,2,58.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20210330,Miami Open,Hard,M,R16,Korda S.,Schwartzman D.,87,9.0,6-3 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20210331,Miami Open,Hard,M,R16,Rublev A.,Cilic M.,8,45.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210331,Miami Open,Hard,M,R16,Tsitsipas S.,Sonego L.,5,34.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210331,Miami Open,Hard,M,QF,Sinner J.,Bublik A.,31,44.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210401,Miami Open,Hard,M,QF,Bautista Agut R.,Medvedev D.,12,2.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20210401,Miami Open,Hard,M,QF,Hurkacz H.,Tsitsipas S.,37,5.0,2-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210402,Miami Open,Hard,M,QF,Rublev A.,Korda S.,8,87.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20210402,Miami Open,Hard,M,SF,Sinner J.,Bautista Agut R.,31,12.0,5-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210403,Miami Open,Hard,M,SF,Hurkacz H.,Rublev A.,37,8.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210404,Miami Open,Hard,M,F,Hurkacz H.,Sinner J.,37,31.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210405,Sardegna Open,Hard,A,R128,Gerasimov E.,Pella G.,80,48.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210405,Sardegna Open,Hard,A,R128,Djere L.,Gaio F.,57,137.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20210405,Sardegna Open,Hard,A,R128,Hanfmann Y.,Paul T.,105,53.0,7-6 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20210405,Sardegna Open,Hard,A,R128,Bedene A.,Zeppieri G.,58,313.0,1-6 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Struff J.L.,Sousa J.,41,107.0,1-6 6-1 7-5,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Millman J.,Coria F.,44,86.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Broady L.,Huesler M.A.,152,151.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Musetti L.,Novak D.,90,101.0,6-0 6-1,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Kovalik J.,Nagal S.,128,136.0,3-6 6-1 6-3,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Cecchinato M.,Fabbiano T.,93,172.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Martin A.,Vesely J.,106,72.0,6-4 2-6 6-1,,,,,,,,,,,,,,,,,,,,
20210406,Sardegna Open,Hard,A,R128,Simon G.,Travaglia S.,63,69.0,1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210407,Sardegna Open,Hard,A,R64,Struff J.L.,Broady L.,41,152.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20210407,Sardegna Open,Hard,A,R64,Bedene A.,Gerasimov E.,58,80.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20210407,Sardegna Open,Hard,A,R64,Basilashvili N.,Kovalik J.,37,128.0,4-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20210407,Sardegna Open,Hard,A,R64,Fritz T.,Martin A.,30,106.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210408,Sardegna Open,Hard,A,R64,Hanfmann Y.,Cecchinato M.,105,93.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210408,Sardegna Open,Hard,A,R64,Musetti L.,Evans D.,90,32.0,6-1 1-6 7-6,,,,,,,,,,,,,,,,,,,,
20210408,Sardegna Open,Hard,A,R64,Sonego L.,Simon G.,34,63.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20210408,Sardegna Open,Hard,A,R64,Djere L.,Millman J.,57,44.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210409,Sardegna Open,Hard,A,QF,Fritz T.,Bedene A.,30,58.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210409,Sardegna Open,Hard,A,QF,Sonego L.,Hanfmann Y.,34,105.0,3-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20210409,Sardegna Open,Hard,A,QF,Djere L.,Musetti L.,57,90.0,6-4 4-6 6-2,,,,,,,,,,,,,,,,,,,,
20210409,Sardegna Open,Hard,A,QF,Basilashvili N.,Struff J.L.,37,41.0,7-5 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20210410,Sardegna Open,Hard,A,SF,Sonego L.,Fritz T.,34,30.0,6-4 5-7 6-1,,,,,,,,,,,,,,,,,,,,
20210410,Sardegna Open,Hard,A,SF,Djere L.,Basilashvili N.,57,37.0,6-2 6-0,,,,,,,,,,,,,,,,,,,,
20210411,Sardegna Open,Hard,A,F,Sonego L.,Djere L.,34,57.0,2-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210405,AnyTech365 Andalucia Open,Hard,A,R128,Berankis R.,Pouille L.,88,84.0,6-4 6-7 7-5,,,,,,,,,,,,,,,,,,,,
20210405,AnyTech365 Andalucia Open,Hard,A,R128,Kwon S.W.,Rune H.,81,321.0,6-3 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20210405,AnyTech365 Andalucia Open,Hard,A,R128,Gombos N.,Londero J.I.,99,94.0,6-7 6-1 6-3,,,,,,,,,,,,,,,,,,,,
20210405,AnyTech365 Andalucia Open,Hard,A,R128,Delbonis F.,Carballes Baena R.,85,98.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Alcaraz C.,Milojevic N.,133,129.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Ivashka I.,Martinez P.,115,100.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Bagnis F.,Cerundolo F.,104,114.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Vilella Martinez M.,Zapata Miralles B.,188,146.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Lopez F.,Daniel T.,64,117.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Munar J.,Laaksonen H.,95,135.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Mager G.,Kukushkin M.,91,102.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20210406,AnyTech365 Andalucia Open,Hard,A,R128,Davidovich Fokina A.,Dzumhur D.,56,126.0,6-7 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20210407,AnyTech365 Andalucia Open,Hard,A,R64,Gombos N.,Delbonis F.,99,85.0,5-7 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20210407,AnyTech365 Andalucia Open,Hard,A,R64,Kwon S.W.,Bagnis F.,81,104.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20210407,AnyTech365 Andalucia Open,Hard,A,R64,Ramos-Vinolas A.,Berankis R.,47,88.0,6-3 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20210407,AnyTech365 Andalucia Open,Hard,A,R64,Carreno Busta P.,Vilella Martinez M.,15,188.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20210408,AnyTech365 Andalucia Open,Hard,A,R64,Ivashka I.,Davidovich Fokina A.,115,56.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20210408,AnyTech365 Andalucia Open,Hard,A,R64,Munar J.,Fognini F.,95,18.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20210408,AnyTech365 Andalucia Open,Hard,A,R64,Ruud C.,Mager G.,26,91.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20210408,AnyTech365 Andalucia Open,Hard,A,R64,Alcaraz C.,Lopez F.,133,64.0,4-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20210409,AnyTech365 Andalucia Open,Hard,A,QF,Ramos-Vinolas A.,Gombos N.,47,99.0,6-7 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20210409,AnyTech365 Andalucia Open,Hard,A,QF,Munar J.,Ivashka I.,95,115.0,6-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210409,AnyTech365 Andalucia Open,Hard,A,QF,Carreno Busta P.,Kwon S.W.,15,81.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210409,AnyTech365 Andalucia Open,Hard,A,QF,Alcaraz C.,Ruud C.,133,26.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20210410,AnyTech365 Andalucia Open,Hard,A,SF,Carreno Busta P.,Ramos-Vinolas A.,15,47.0,6-1 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20210410,AnyTech365 Andalucia Open,Hard,A,SF,Munar J.,Alcaraz C.,95,133.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210411,AnyTech365 Andalucia Open,Hard,A,F,Carreno Busta P.,Munar J.,15,95.0,6-1 2-6 6-4,,,,,,,,,,,,,,,,,,,,
20210411,Monte Carlo Masters,Clay,M,R128,Goffin D.,Cilic M.,15,43.0,6-4 3-6 6-0,,,,,,,,,,,,,,,,,,,,
20210411,Monte Carlo Masters,Clay,M,R128,Thompson J.,Paire B.,63,35.0,6-4 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20210412,Monte Carlo Masters,Clay,M,R128,Davidovich Fokina A.,De Minaur A.,58,25.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20210412,Monte Carlo Masters,Clay,M,R128,Karatsev A.,Musetti L.,29,84.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210412,Monte Carlo Masters,Clay,M,R128,Millman J.,Humbert U.,44,32.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210412,Monte Carlo Masters,Clay,M,R128,Paul T.,Martinez P.,54,100.0,4-1,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Cecchinato M.,Koepfer D.,92,56.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Sinner J.,Ramos-Vinolas A.,22,46.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Delbonis F.,Mannarino A.,87,34.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Pouille L.,Pella G.,86,48.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Fognini F.,Kecmanovic M.,18,47.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Hurkacz H.,Fabbiano T.,16,171.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Evans D.,Lajovic D.,33,31.0,6-3 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Garin C.,Auger-Aliassime F.,24,21.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Chardy J.,Bublik A.,53,42.0,6-4 0-6 7-5,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Caruso S.,Catarina L.,89,388.0,6-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Bautista Agut R.,Fritz T.,11,30.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Popyrin A.,Andujar P.,83,80.0,0-6 6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Ruud C.,Rune H.,27,322.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Dimitrov G.,Struff J.L.,17,41.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Sonego L.,Fucsovics M.,28,40.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Khachanov K.,Djere L.,23,49.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Carreno Busta P.,Travaglia S.,12,67.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R128,Krajinovic F.,Basilashvili N.,37,36.0,6-1 2-0,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R64,Tsitsipas S.,Karatsev A.,5,29.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210413,Monte Carlo Masters,Clay,M,R64,Davidovich Fokina A.,Berrettini M.,58,10.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Dimitrov G.,Chardy J.,17,53.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Garin C.,Millman J.,24,44.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Rublev A.,Caruso S.,8,89.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Fognini F.,Thompson J.,18,63.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Djokovic N.,Sinner J.,1,22.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Ruud C.,Schwartzman D.,27,9.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Goffin D.,Cecchinato M.,15,92.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Pouille L.,Popyrin A.,86,83.0,7-5 2-6 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Krajinovic F.,Londero J.I.,37,94.0,6-0 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Evans D.,Hurkacz H.,33,16.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Bautista Agut R.,Paul T.,11,54.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Nadal R.,Delbonis F.,3,87.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Carreno Busta P.,Khachanov K.,12,23.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20210414,Monte Carlo Masters,Clay,M,R64,Zverev A.,Sonego L.,6,28.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Davidovich Fokina A.,Pouille L.,58,86.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Tsitsipas S.,Garin C.,5,24.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Goffin D.,Zverev A.,15,6.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Evans D.,Djokovic N.,33,1.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Fognini F.,Krajinovic F.,18,37.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Nadal R.,Dimitrov G.,3,17.0,6-1 6-1,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Rublev A.,Bautista Agut R.,8,11.0,7-6 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20210415,Monte Carlo Masters,Clay,M,R32,Ruud C.,Carreno Busta P.,27,12.0,7-6 5-7 7-5,,,,,,,,,,,,,,,,,,,,
20210416,Monte Carlo Masters,Clay,M,QF,Tsitsipas S.,Davidovich Fokina A.,5,58.0,7-5,,,,,,,,,,,,,,,,,,,,
20210416,Monte Carlo Masters,Clay,M,QF,Evans D.,Goffin D.,33,15.0,5-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210416,Monte Carlo Masters,Clay,M,QF,Ruud C.,Fognini F.,27,18.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20210416,Monte Carlo Masters,Clay,M,QF,Rublev A.,Nadal R.,8,3.0,6-2 4-6 6-2,,,,,,,,,,,,,,,,,,,,
20210417,Monte Carlo Masters,Clay,M,SF,Tsitsipas S.,Evans D.,5,33.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20210417,Monte Carlo Masters,Clay,M,SF,Rublev A.,Ruud C.,8,27.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20210418,Monte Carlo Masters,Clay,M,F,Tsitsipas S.,Rublev A.,5,8.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Chardy J.,Basilashvili N.,51,36.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Andujar P.,Simon G.,80,70.0,6-1 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Zapata Miralles B.,Kuznetsov An.,147,480.0,6-7 7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Herbert P.H.,Nagal S.,78,135.0,7-5 6-0,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Gerasimov E.,Tsonga J.W.,77,71.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Norrie C.,Caruso S.,58,81.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Nishikori K.,Pella G.,39,50.0,4-6 7-6 6-2,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Gaio F.,Paire B.,138,35.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Ivashka I.,Griekspoor T.,111,144.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20210419,Barcelona Open,Clay,A,R128,Munar J.,Monteiro T.,86,76.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Ramos-Vinolas A.,Rune H.,46,323.0,6-7 6-1 7-6,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Thompson J.,Gasquet R.,59,52.0,7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Moutet C.,Koepfer D.,75,54.0,7-5 6-2,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Musetti L.,Lopez F.,87,61.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Bublik A.,Davidovich Fokina A.,42,48.0,2-6 7-5 6-2,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R128,Tiafoe F.,Alcaraz C.,65,119.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R64,Goffin D.,Herbert P.H.,12,78.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R64,Shapovalov D.,Chardy J.,14,51.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R64,Bautista Agut R.,Andujar P.,11,80.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R64,Norrie C.,Khachanov K.,58,23.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20210420,Barcelona Open,Clay,A,R64,Sinner J.,Gerasimov E.,19,77.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Rublev A.,Gaio F.,7,138.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Ramos-Vinolas A.,Mannarino A.,46,34.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Auger-Aliassime F.,Musetti L.,20,87.0,4-6 6-3 6-0,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,De Minaur A.,Bublik A.,25,42.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Tsitsipas S.,Munar J.,5,86.0,6-0 6-2,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Carreno Busta P.,Thompson J.,13,59.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Moutet C.,Evans D.,75,26.0,6-4 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Zapata Miralles B.,Fognini F.,147,27.0,6-0 4-4,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Nadal R.,Ivashka I.,3,111.0,3-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Nishikori K.,Garin C.,39,22.0,7-6 4-6 6-1,,,,,,,,,,,,,,,,,,,,
20210421,Barcelona Open,Clay,A,R64,Schwartzman D.,Tiafoe F.,9,65.0,3-6 7-5 6-1,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Rublev A.,Ramos-Vinolas A.,7,46.0,6-4 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Auger-Aliassime F.,Shapovalov D.,20,14.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Sinner J.,Bautista Agut R.,19,11.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Tsitsipas S.,De Minaur A.,5,25.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Norrie C.,Goffin D.,58,12.0,6-0 3-5,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Nadal R.,Nishikori K.,3,39.0,6-0 2-6 6-2,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Schwartzman D.,Moutet C.,9,75.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20210422,Barcelona Open,Clay,A,R32,Carreno Busta P.,Zapata Miralles B.,13,147.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20210423,Barcelona Open,Clay,A,QF,Sinner J.,Rublev A.,19,7.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20210423,Barcelona Open,Clay,A,QF,Tsitsipas S.,Auger-Aliassime F.,5,20.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210423,Barcelona Open,Clay,A,QF,Nadal R.,Norrie C.,3,58.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20210423,Barcelona Open,Clay,A,QF,Carreno Busta P.,Schwartzman D.,13,9.0,6-4 3-6 7-5,,,,,,,,,,,,,,,,,,,,
20210424,Barcelona Open,Clay,A,SF,Tsitsipas S.,Sinner J.,5,19.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20210424,Barcelona Open,Clay,A,SF,Nadal R.,Carreno Busta P.,3,13.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20210425,Barcelona Open,Clay,A,F,Nadal R.,Tsitsipas S.,3,5.0,6-4 6-7 7-5,,,,,,,,,,,,,,,,,,,,
20210419,Serbia Open,Clay,A,R128,Milojevic N.,Coria F.,134,90.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20210419,Serbia Open,Clay,A,R128,Cecchinato M.,Troicki V.,94,196.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
