tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20220107,Adelaide International 1,Hard,A,QF,Kokkinakis T.,Ymer M.,171,94.0,7-6 4-6 6-4,,,,,,,,,,,,,,,,,,,,
20220108,Adelaide International 1,Hard,A,SF,Khachanov K.,Cilic M.,29,30.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220108,Adelaide International 1,Hard,A,SF,Monfils G.,Kokkinakis T.,21,171.0,7-5 6-0,,,,,,,,,,,,,,,,,,,,
20220109,Adelaide International 1,Hard,A,F,Monfils G.,Khachanov K.,21,29.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220104,Melbourne Summer Set,Hard,A,R128,Bagnis F.,Murray A.,76,134.0,6-3 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20220104,Melbourne Summer Set,Hard,A,R128,Van De Zandschulp B.,Mannarino A.,57,71.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20220104,Melbourne Summer Set,Hard,A,R128,Mcdonald M.,Gojowczyk P.,55,86.0,6-0 6-3,,,,,,,,,,,,,,,,,,,,
20220104,Melbourne Summer Set,Hard,A,R128,Griekspoor T.,Koepfer D.,65,54.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Berankis R.,Giron M.,104,66.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Thompson J.,O Connell C.,75,175.0,1-6 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Ruusuvuori E.,Baez S.,95,99.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Laaksonen H.,Paire B.,98,46.0,4-6 6-3 5-2,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Molcan A.,Seppi A.,88,102.0,6-4 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Popyrin A.,Travaglia S.,61,78.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Cressy M.,Hijikata R.,112,375.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20220105,Melbourne Summer Set,Hard,A,R128,Munar J.,Anderson K.,77,80.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Ruusuvuori E.,Thompson J.,95,75.0,7-6 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Molcan A.,Goffin D.,88,39.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Dimitrov G.,Bagnis F.,28,76.0,5-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Nadal R.,Berankis R.,6,104.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Munar J.,Laaksonen H.,77,98.0,6-1 7-5,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Griekspoor T.,Popyrin A.,65,61.0,6-3 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Cressy M.,Opelka R.,112,26.0,4-6 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20220106,Melbourne Summer Set,Hard,A,R64,Van De Zandschulp B.,Mcdonald M.,57,55.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20220107,Melbourne Summer Set,Hard,A,QF,Ruusuvuori E.,Molcan A.,95,88.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20220107,Melbourne Summer Set,Hard,A,QF,Nadal R.,Griekspoor T.,6,65.0,,,,,,,,,,,,,,,,,,,,,
20220107,Melbourne Summer Set,Hard,A,QF,Cressy M.,Munar J.,112,77.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20220107,Melbourne Summer Set,Hard,A,QF,Dimitrov G.,Van De Zandschulp B.,28,57.0,6-7 6-0 7-5,,,,,,,,,,,,,,,,,,,,
20220108,Melbourne Summer Set,Hard,A,SF,Cressy M.,Dimitrov G.,112,28.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20220108,Melbourne Summer Set,Hard,A,SF,Nadal R.,Ruusuvuori E.,6,95.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20220109,Melbourne Summer Set,Hard,A,F,Nadal R.,Cressy M.,6,112.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220110,Adelaide International 2,Hard,A,R128,Vukic A.,Bublik A.,160,35.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20220110,Adelaide International 2,Hard,A,R128,Paul T.,Tiafoe F.,41,37.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220110,Adelaide International 2,Hard,A,R128,Rinderknech A.,Mcdonald M.,58,55.0,6-3 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20220110,Adelaide International 2,Hard,A,R128,Munar J.,Millman J.,72,80.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Moutet C.,Struff J.L.,115,50.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Kwon S.W.,Harris L.,53,32.0,5-7 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Johnson S.,Bolt A.,84,142.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Bonzi B.,Carballes Baena R.,65,76.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Fucsovics M.,Van De Zandschulp B.,38,56.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Mager G.,Gerasimov E.,63,106.0,4-6 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Kokkinakis T.,Paire B.,145,47.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R128,Monteiro T.,Nishioka Y.,83,99.0,1-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Adelaide International 2,Hard,A,R64,Rinderknech A.,Kwon S.W.,58,53.0,5-7 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Cilic M.,Munar J.,29,72.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Paul T.,Bonzi B.,41,65.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Khachanov K.,Mager G.,30,63.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Vukic A.,Johnson S.,160,84.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Kokkinakis T.,Isner J.,145,24.0,6-7 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Monteiro T.,Monfils G.,83,19.0,6-7 6-3 1-0,,,,,,,,,,,,,,,,,,,,
20220112,Adelaide International 2,Hard,A,R64,Moutet C.,Fucsovics M.,115,38.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20220113,Adelaide International 2,Hard,A,QF,Rinderknech A.,Khachanov K.,58,30.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20220113,Adelaide International 2,Hard,A,QF,Cilic M.,Paul T.,29,41.0,6-4 2-6 6-3,,,,,,,,,,,,,,,,,,,,
20220113,Adelaide International 2,Hard,A,QF,Moutet C.,Monteiro T.,115,83.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220113,Adelaide International 2,Hard,A,QF,Kokkinakis T.,Vukic A.,145,160.0,6-7 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220114,Adelaide International 2,Hard,A,SF,Rinderknech A.,Moutet C.,58,115.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20220114,Adelaide International 2,Hard,A,SF,Kokkinakis T.,Cilic M.,145,29.0,6-2 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20220115,Adelaide International 2,Hard,A,F,Kokkinakis T.,Rinderknech A.,145,58.0,6-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220110,Sydney Tennis Classic,Hard,A,R128,Goffin D.,Bagnis F.,45,71.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220110,Sydney Tennis Classic,Hard,A,R128,Sonego L.,Gaston H.,27,67.0,3-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20220110,Sydney Tennis Classic,Hard,A,R128,Thompson J.,Giron M.,73,66.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20220110,Sydney Tennis Classic,Hard,A,R128,Fognini F.,Altmaier D.,36,91.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Baez S.,O Connell C.,9,173.0,6-2 1-6 7-6,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Nakashima B.,Vesely J.,68,79.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Kudla D.,Delbonis F.,109,42.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Kecmanovic M.,Travaglia S.,78,86.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Martinez P.,Popyrin A.,61,59.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Lajovic D.,Davidovich Fokina A.,43,51.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Cressy M.,Mannarino A.,75,70.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20220111,Sydney Tennis Classic,Hard,A,R128,Murray A.,Durasovic V.,135,345.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Sonego L.,Baez S.,27,9.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Nakashima B.,Fognini F.,68,36.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Evans D.,Martinez P.,26,61.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Karatsev A.,Kecmanovic M.,20,78.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Opelka R.,Thompson J.,25,73.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Goffin D.,Kudla D.,45,109.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220112,Sydney Tennis Classic,Hard,A,R64,Murray A.,Basilashvili N.,135,23.0,6-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220113,Sydney Tennis Classic,Hard,A,R64,Cressy M.,Lajovic D.,75,43.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220113,Sydney Tennis Classic,Hard,A,QF,Karatsev A.,Sonego L.,20,27.0,6-2 3-6 6-2,,,,,,,,,,,,,,,,,,,,
20220113,Sydney Tennis Classic,Hard,A,QF,Opelka R.,Nakashima B.,25,68.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20220113,Sydney Tennis Classic,Hard,A,QF,Murray A.,Goffin D.,135,45.0,6-2,,,,,,,,,,,,,,,,,,,,
20220113,Sydney Tennis Classic,Hard,A,QF,Evans D.,Cressy M.,26,75.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20220114,Sydney Tennis Classic,Hard,A,SF,Murray A.,Opelka R.,135,25.0,6-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220114,Sydney Tennis Classic,Hard,A,SF,Karatsev A.,Evans D.,20,26.0,6-3 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20220115,Sydney Tennis Classic,Hard,A,F,Karatsev A.,Murray A.,20,135.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Shapovalov D.,Djere L.,14,51.0,7-6 6-4 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Kwon S.W.,Rune H.,54,99.0,3-6 6-4 3-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Lajovic D.,Fucsovics M.,39,35.0,6-3 4-6 6-1 6-7 6-1,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Vukic A.,Harris L.,144,33.0,4-6 6-3 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Garin C.,Bagnis F.,19,72.0,6-3 6-4 5-7 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Martinez P.,Delbonis F.,61,38.0,7-6 3-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Bonzi B.,Gojowczyk P.,63,82.0,6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Albot R.,Nishioka Y.,124,119.0,6-3 6-4 4-6 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Alcaraz C.,Tabilo A.,31,135.0,6-2 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Kozlov S.,Vesely J.,169,78.0,7-5 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Monfils G.,Coria F.,20,64.0,6-1 6-1 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Berrettini M.,Nakashima B.,7,68.0,4-6 6-2 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Khachanov K.,Kudla D.,30,105.0,3-6 6-3 6-2 7-6,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Mannarino A.,Duckworth J.,69,49.0,6-4 2-6 3-6 6-2 6-1,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Carreno Busta P.,Etcheverry T.,21,131.0,6-1 6-2 7-6,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Bublik A.,Escobedo E.,37,141.0,3-6 7-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Nadal R.,Giron M.,5,66.0,6-1 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Korda S.,Norrie C.,43,12.0,6-3 6-0 6-4,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Hurkacz H.,Gerasimov E.,11,106.0,6-2 7-6 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Koepfer D.,Taberner C.,53,108.0,6-1 3-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Moutet C.,Pouille L.,100,160.0,3-6 6-3 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Griekspoor T.,Fognini F.,62,32.0,6-1 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Mcdonald M.,Milojevic N.,55,139.0,5-7 6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Kecmanovic M.,Caruso S.,77,146.0,6-4 6-2 6-1,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Sonego L.,Querrey S.,26,110.0,7-5 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Hanfmann Y.,Kokkinakis T.,126,103.0,6-2 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Opelka R.,Anderson K.,29,97.0,6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Millman J.,Lopez F.,89,109.0,6-1 6-3 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Otte O.,Tseng C.H.,96,190.0,6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Karatsev A.,Munar J.,15,71.0,3-6 7-6 6-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Paul T.,Kukushkin M.,41,180.0,6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20220117,Australian Open,Hard,G,R128,Zverev A.,Altmaier D.,3,87.0,7-6 6-1 7-6,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Schwartzman D.,Krajinovic F.,13,36.0,6-3 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Van De Zandschulp B.,Struff J.L.,57,52.0,6-4 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Gasquet R.,Humbert U.,81,40.0,3-6 7-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,O Connell C.,Gaston H.,175,67.0,7-6 6-0 4-6 6-1,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Gombos N.,Skatov T.,117,253.0,6-3 6-2 1-6 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Cilic M.,Gomez E.,27,153.0,6-3 6-1 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Kohlschreiber P.,Cecchinato M.,134,95.0,6-4 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Bautista Agut R.,Travaglia S.,18,98.0,7-6 6-4 5-7 6-1,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Berankis R.,Carballes Baena R.,93,75.0,6-1 3-6 2-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Rublev A.,Mager G.,6,65.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Dimitrov G.,Lehecka J.,28,142.0,6-4 4-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Johnson S.,Thompson J.,104,73.0,7-6 6-7 4-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Sinner J.,Sousa J.,10,140.0,6-4 7-5 6-1,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Paire B.,Monteiro T.,56,79.0,6-4 3-6 7-5 2-6 7-5,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Cressy M.,Isner J.,70,25.0,7-6 7-5 6-7 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Medvedev D.,Laaksonen H.,2,91.0,6-1 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Murray A.,Basilashvili N.,113,23.0,6-1 3-6 6-4 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Auger-Aliassime F.,Ruusuvuori E.,9,90.0,6-4 0-6 3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Machac T.,Cerundolo J.M.,132,80.0,6-3 2-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Daniel T.,Barrios M.,120,147.0,7-6 6-1 6-1,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Molcan A.,Safiullin R.,74,149.0,6-3 7-6 5-7 7-6,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Andujar P.,Dzumhur D.,83,161.0,6-1 7-5 6-1,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Evans D.,Goffin D.,24,45.0,6-4 6-3 6-0,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Fritz T.,Marterer M.,22,228.0,7-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Davidovich Fokina A.,Bolt A.,50,152.0,6-3 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Baez S.,Ramos-Vinolas A.,88,44.0,6-4 4-6 6-3 1-6 6-2,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Tiafoe F.,Trungelliti M.,34,198.0,3-6 6-4 6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Rinderknech A.,Popyrin A.,48,59.0,7-5 4-6 6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Majchrzak K.,Seppi A.,107,101.0,6-1 6-1 7-5,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,De Minaur A.,Musetti L.,42,60.0,3-6 6-3 6-0 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Kyrgios N.,Broady L.,115,128.0,6-4 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20220118,Australian Open,Hard,G,R128,Tsitsipas S.,Ymer M.,4,86.0,6-2 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Sonego L.,Otte O.,26,96.0,2-6 6-2 6-3 6-1,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Kecmanovic M.,Paul T.,77,41.0,7-6 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Carreno Busta P.,Griekspoor T.,21,62.0,6-3 6-7 7-6 3-6 6-4,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Opelka R.,Koepfer D.,29,53.0,6-4 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Korda S.,Moutet C.,43,100.0,3-6 6-4 6-7 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Shapovalov D.,Kwon S.W.,14,54.0,7-6 6-7 6-7 7-5 6-2,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Nadal R.,Hanfmann Y.,5,126.0,6-2 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Alcaraz C.,Lajovic D.,31,39.0,6-2 6-1 7-5,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Berrettini M.,Kozlov S.,7,169.0,6-1 4-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20220119,Australian Open,Hard,G,R64,Garin C.,Martinez P.,19,61.0,6-7 7-6 2-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,
