fighter,division,sample,data_completeness,td_attempts_per15,td_landed_per15,td_accuracy,repeat_attempt_rate,control_per15,control_seconds_per_td_landed,td_defense,opponent_td_attempts_per15,opponent_control_per15,opponent_control_seconds_per_td_allowed,sub_attempts_per15,opponent_sub_attempts_per15,submission_loss_rate,active_wrestling_rounds,repeat_attempt_rounds,td_attempts_per15_pct,td_landed_per15_pct,td_accuracy_pct,repeat_attempt_rate_pct,control_per15_pct,control_seconds_per_td_landed_pct,td_defense_pct,opponent_control_per15_pct,opponent_control_seconds_per_td_allowed_pct,sub_attempts_per15_pct,opponent_sub_attempts_per15_pct,submission_loss_rate_pct,chain_wrestling_score,control_retention_score,takedown_resistance_score,bottom_escape_score,submission_pressure_score,submission_resistance_score
Austin Bashi,Men’s Featherweight,3,1.0,14.710252600297178,3.1203566121842496,0.21212121212121213,0.8571428571428571,5.2303120356612185,100.57142857142857,0.5714285714285714,3.1203566121842496,2.3328380386329868,104.66666666666667,0.8915304606240714,0.8915304606240714,0.0,7,6,98.18181818181819,84.54545454545455,22.58064516129032,83.33333333333334,87.27272727272727,48.10126582278481,35.714285714285715,50.90909090909091,44.44444444444445,83.63636363636363,16.363636363636363,63.18181818181818,68.03193222548062,67.68699654775604,43.311688311688314,47.67676767676768,85.45454545454544,42.40740740740741
Damien Anderson,Men’s Featherweight,1,1.0,2.0,0.0,0.0,0.0,0.7833333333333333,,0.33333333333333337,18.0,11.016666666666667,55.083333333333336,1.0,3.0,0.0,2,0,43.18181818181818,14.545454545454545,8.064516129032258,10.21505376344086,23.636363636363637,,11.73469387755102,1.8181818181818157,86.66666666666667,86.36363636363636,3.1818181818181754,63.18181818181818,20.487129358097096,23.636363636363637,6.7764378478664185,44.24242424242424,55.0,36.868686868686865
Otari Tanzilovi,Men’s Featherweight,1,1.0,9.0,5.0,0.5555555555555556,0.6666666666666666,4.233333333333333,50.8,1.0,6.0,2.566666666666667,,0.0,3.0,0.0,3,2,87.27272727272727,93.63636363636364,80.10752688172043,66.12903225806451,80.0,16.455696202531644,96.42857142857143,45.45454545454545,,22.272727272727273,3.1818181818181754,63.18181818181818,77.83642880417074,48.22784810126582,70.94155844155844,45.45454545454545,51.13636363636364,37.27272727272727
Ollie Schmid,Men’s Featherweight,1,0.7142857142857143,0.0,0.0,,,0.0,,,0.0,0.3592814371257485,,0.0,0.0,0.0,0,0,8.181818181818182,14.545454545454545,,,4.090909090909091,,,88.18181818181819,,22.272727272727273,77.72727272727272,63.18181818181818,8.181818181818182,4.090909090909091,88.18181818181819,88.18181818181819,13.181818181818182,76.36363636363636
Kurtis Campbell,Men’s Featherweight,1,1.0,13.595166163141993,5.438066465256798,0.4,1.0,5.256797583081571,58.0,0.0,2.719033232628399,2.9456193353474323,65.0,0.0,0.0,0.0,1,1,96.36363636363636,96.36363636363636,58.602150537634415,94.6236559139785,88.18181818181819,20.253164556962027,5.1020408163265305,37.27272727272727,77.77777777777779,22.272727272727273,77.72727272727272,63.18181818181818,83.19648093841643,54.2174913693901,21.1873840445269,57.525252525252526,55.227272727272734,66.14478114478113
Patricio Pitbull,Men’s Featherweight,1,0.8571428571428571,0.0,0.0,,,0.0,,0.5384615384615384,13.0,3.4166666666666665,34.166666666666664,0.0,0.0,0.0,0,0,8.181818181818182,14.545454545454545,,,4.090909090909091,,31.63265306122449,30.90909090909091,95.55555555555556,22.272727272727273,77.72727272727272,63.18181818181818,8.181818181818182,4.090909090909091,31.2708719851577,63.23232323232323,13.181818181818182,68.04713804713805
Melsik Baghdasaryan,Men’s Featherweight,6,0.8571428571428571,0.0,0.0,,,0.6224696356275303,,0.6875,4.8582995951417,2.4746963562753037,97.8,0.0,0.6072874493927125,0.6666666666666666,0,0,8.181818181818182,14.545454545454545,,,20.0,,58.16326530612245,48.18181818181819,52.22222222222223,22.272727272727273,28.181818181818176,5.909090909090909,8.181818181818182,20.0,53.172541743970314,50.20202020202021,21.136363636363637,28.0976430976431
Sebastian Szalay,Men’s Featherweight,1,0.8571428571428571,1.0869565217391304,1.0869565217391304,1.0,0.0,0.0,0.0,,0.0,0.07246376811594203,,0.0,0.0,0.0,1,0,30.0,52.72727272727272,98.38709677419355,10.21505376344086,4.090909090909091,1.2658227848101267,,94.54545454545455,,22.272727272727273,77.72727272727272,63.18181818181818,46.20071684587814,2.678365937859609,94.54545454545455,94.54545454545455,13.181818181818182,78.48484848484848
Zhu Kangjie,Men’s Featherweight,1,0.8571428571428571,0.0,0.0,,,0.0,,0.0,8.181818181818183,5.590909090909091,41.0,0.0,0.0,0.0,0,0,8.181818181818182,14.545454545454545,,,4.090909090909091,,5.1020408163265305,10.909090909090908,93.33333333333334,22.272727272727273,77.72727272727272,63.18181818181818,8.181818181818182,4.090909090909091,8.00556586270872,52.121212121212125,13.181818181818182,64.34343434343434
Michael Aswell Jr.,Men’s Featherweight,3,1.0,1.892744479495268,0.473186119873817,0.25,0.3333333333333333,1.9716088328075712,250.0,0.5,0.946372239747634,0.17350157728706622,22.0,0.0,0.0,0.0,3,1,40.909090909090914,35.45454545454545,31.72043010752688,29.03225806451613,50.90909090909091,94.9367088607595,25.0,92.72727272727272,98.33333333333334,22.272727272727273,77.72727272727272,63.18181818181818,33.88725969371131,72.9228998849252,58.86363636363636,95.53030303030303,36.59090909090909,78.81313131313131
Ricardo Ramos,Men’s Featherweight,8,1.0,5.166228175077732,3.013633102128677,0.5833333333333334,0.875,2.4718966754364984,49.214285714285715,0.6428571428571428,3.013633102128677,1.639559913896197,91.4,1.291557043769433,0.6457785218847165,0.6,8,7,70.9090909090909,83.63636363636363,84.40860215053763,85.48387096774194,58.18181818181818,15.18987341772152,51.02040816326531,65.45454545454545,58.88888888888889,89.0909090909091,25.454545454545457,8.181818181818189,80.26718800912349,36.68584579976985,58.237476808905384,62.17171717171718,73.63636363636364,31.936026936026945
Ramon Taveras,Men’s Featherweight,3,1.0,1.3333333333333335,0.0,0.0,0.3333333333333333,0.5833333333333334,,0.7272727272727273,3.6666666666666665,1.4555555555555555,87.33333333333333,0.0,0.33333333333333337,0.0,3,1,31.818181818181817,14.545454545454545,8.064516129032258,29.03225806451613,19.090909090909093,,66.83673469387756,67.27272727272728,62.22222222222222,22.272727272727273,36.36363636363636,63.18181818181818,22.97165200391007,19.090909090909093,67.05473098330242,64.74747474747475,20.681818181818183,54.76430976430976
Nate Landwehr,Men’s Featherweight,8,1.0,2.1386138613861383,0.891089108910891,0.4166666666666667,0.2222222222222222,1.9306930693069306,130.0,0.6111111111111112,3.2079207920792077,1.9277227722772277,92.71428571428571,0.891089108910891,0.0,0.0,9,2,45.45454545454545,47.27272727272727,61.29032258064516,20.43010752688172,49.09090909090909,70.88607594936708,44.89795918367347,61.81818181818181,57.77777777777778,82.72727272727273,77.72727272727272,63.18181818181818,42.391658520690775,59.98849252013809,53.35807050092764,59.79797979797979,65.9090909090909,66.9023569023569
Gabriel Santos,Men’s Featherweight,4,1.0,7.015264696329978,3.7999350438454043,0.5416666666666666,0.8,5.383241312114324,85.0,0.875,2.3384215654433262,2.2166287755764857,455.0,1.1692107827216631,0.0,0.0,10,8,81.81818181818183,88.18181818181819,78.49462365591397,78.49462365591397,90.9090909090909,34.177215189873415,88.77551020408163,54.54545454545455,3.3333333333333397,87.27272727272727,77.72727272727272,63.18181818181818,79.60247637666993,62.54315304948216,71.6604823747681,28.939393939393945,89.0909090909091,56.61616161616161
Robert Ruchala,Men’s Featherweight,2,1.0,4.5,1.0,0.2222222222222222,0.3333333333333333,2.8666666666666667,172.0,0.7142857142857143,3.5,0.7916666666666666,47.5,0.0,0.0,0.0,6,2,62.727272727272734,49.09090909090909,25.806451612903224,29.03225806451613,67.27272727272727,86.07594936708861,63.775510204081634,82.72727272727272,91.66666666666667,22.272727272727273,77.72727272727272,63.18181818181818,39.188660801564026,76.67433831990795,73.25139146567717,87.19696969696969,44.772727272727266,76.03535353535354
Gianni Vazquez,Men’s Featherweight,2,0.8571428571428571,0.0,0.0,,,0.34435261707988984,,0.625,6.6115702479338845,4.710743801652892,114.0,1.6528925619834711,0.0,0.0,0,0,8.181818181818182,14.545454545454545,,,14.545454545454545,,48.46938775510204,19.090909090909083,38.88888888888889,91.81818181818183,77.72727272727272,63.18181818181818,8.181818181818182,14.545454545454545,33.78014842300556,28.98989898989899,53.18181818181819,56.63299663299663
JeongYeong Lee,Men’s Featherweight,4,1.0,0.9764918625678118,0.650994575045208,0.6666666666666666,0.5,1.7522603978300182,161.5,0.7380952380952381,13.670886075949367,6.417721518987341,107.54545454545455,0.0,0.0,0.0,2,1,25.454545454545453,40.0,88.70967741935483,44.086021505376344,41.81818181818181,81.0126582278481,71.42857142857143,6.363636363636362,42.22222222222222,22.272727272727273,77.72727272727272,63.18181818181818,52.75008145975888,61.41542002301496,38.896103896103895,24.29292929292929,32.04545454545455,55.06734006734007
Harry Hardwick,Men’s Featherweight,2,0.8571428571428571,1.1235955056179776,0.0,0.0,0.0,0.8239700374531834,,,0.0,2.0224719101123596,,0.0,0.0,0.0,1,0,30.909090909090907,14.545454545454545,8.064516129032258,10.21505376344086,25.454545454545453,,,59.09090909090909,,22.272727272727273,77.72727272727272,63.18181818181818,16.39622026718801,25.454545454545453,59.09090909090909,59.09090909090909,23.863636363636363,66.66666666666667
Manolo Zecchini,Men’s Featherweight,2,0.7142857142857143,0.0,0.0,,,0.4807692307692307,,,0.0,0.28846153846153844,,0.0,0.0,0.0,0,0,8.181818181818182,14.545454545454545,,,16.363636363636363,,,89.0909090909091,,22.272727272727273,77.72727272727272,63.18181818181818,8.181818181818182,16.363636363636363,89.0909090909091,89.0909090909091,19.31818181818182,76.66666666666667
Yizha,Men’s Featherweight,4,1.0,9.207161125319693,2.630617464377055,0.2857142857142857,0.8571428571428571,3.20058458165875,73.0,0.7777777777777778,2.959444647424187,3.4088417975886007,311.0,0.0,0.0,0.0,7,6,89.0909090909091,77.27272727272727,37.634408602150536,83.33333333333334,72.72727272727273,29.11392405063291,78.06122448979592,31.818181818181817,5.555555555555554,22.272727272727273,77.72727272727272,63.18181818181818,70.01955034213098,50.920598388952826,54.939703153988866,18.686868686868685,47.5,53.1986531986532
Jonathan Pearce,Men’s Featherweight,8,1.0,10.217263652378156,5.108631826189078,0.5,0.8823529411764706,6.98473282442748,82.03448275862068,0.5,3.8755137991779205,2.1697005284791544,67.18181818181819,0.8807985907222547,1.2331180270111568,0.6666666666666666,17,15,91.81818181818183,94.54545454545455,72.04301075268818,87.09677419354838,96.36363636363636,31.645569620253166,25.0,55.45454545454545,75.55555555555556,81.81818181818183,10.000000000000002,5.909090909090909,83.65265558813947,64.00460299194476,40.22727272727273,65.5050505050505,89.0909090909091,27.13804713804714
Fernando Padilla,Men’s Featherweight,4,1.0,0.6147540983606558,0.0,0.0,0.0,0.6659836065573771,,1.0,2.459016393442623,0.6454918032786886,,0.6147540983606558,0.0,0.0,1,0,20.909090909090907,14.545454545454545,8.064516129032258,10.21505376344086,21.818181818181817,,96.42857142857143,87.27272727272727,,75.45454545454545,77.72727272727272,63.18181818181818,13.062886933854676,21.818181818181817,91.85064935064935,87.27272727272727,48.63636363636363,76.06060606060606
Westin Wilson,Men’s Featherweight,4,1.0,9.44055944055944,1.5734265734265733,0.16666666666666666,1.0,1.022727272727273,39.0,0.33333333333333337,4.72027972027972,5.113636363636364,97.5,7.8671328671328675,0.0,0.0,2,2,90.0,66.36363636363637,18.817204301075268,94.6236559139785,30.0,8.860759493670885,11.73469387755102,14.545454545454549,53.333333333333336,99.0909090909091,77.72727272727272,63.18181818181818,67.81362007168458,19.430379746835442,13.140074211502785,33.939393939393945,64.54545454545455,58.282828282828284
Lucas Almeida,Men’s Featherweight,6,1.0,0.28328611898017003,0.0,0.0,0.0,0.9301227573182248,,0.5454545454545454,3.11614730878187,3.3380547686496698,141.4,0.0,0.28328611898017003,0.25,1,0,17.272727272727273,14.545454545454545,8.064516129032258,10.21505376344086,28.18181818181818,,32.6530612244898,33.63636363636364,26.11111111111111,22.272727272727273,40.90909090909091,22.727272727272723,11.850765721733465,28.18181818181818,33.14471243042672,29.873737373737377,25.227272727272727,31.17003367003367
Victor Hugo,Men’s Featherweight,2,1.0,2.0,0.5,0.25,0.5,0.5583333333333333,67.0,0.75,10.0,5.891666666666667,141.4,0.5,0.0,0.0,2,1,43.18181818181818,36.36363636363637,31.72043010752688,44.086021505376344,18.181818181818183,26.582278481012654,73.9795918367347,9.090909090909081,26.11111111111111,67.72727272727272,77.72727272727272,63.18181818181818,39.66275659824047,22.38204833141542,41.53525046382189,17.601010101010097,42.95454545454545,52.83670033670034
Erik Silva,Men’s Featherweight,3,1.0,3.550295857988166,2.6627218934911245,0.75,0.3333333333333333,2.4852071005917162,56.0,0.6,8.875739644970414,10.29585798816568,174.0,0.0,1.775147928994083,0.6666666666666666,3,1,56.36363636363636,78.18181818181819,94.08602150537635,29.03225806451613,59.09090909090909,18.9873417721519,41.83673469387755,2.727272727272722,17.777777777777768,22.272727272727273,7.272727272727269,5.909090909090909,59.82730531117628,39.03912543153049,22.282003710575136,10.252525252525245,40.68181818181819,7.811447811447809
Ricky Turcios,Men’s Featherweight,6,1.0,4.723870378822455,1.026928343222273,0.21739130434782608,0.5384615384615384,2.7761296211775446,162.2,0.4411764705882353,6.983112733911456,4.381560931081698,67.36842105263158,0.4107713372889092,0.4107713372889092,0.5,13,7,63.63636363636363,50.0,23.655913978494624,49.46236559139785,62.727272727272734,82.27848101265823,17.346938775510203,20.000000000000004,74.44444444444444,63.63636363636363,34.54545454545453,11.363636363636362,45.58488106875203,72.50287686996549,18.673469387755105,47.22222222222222,63.18181818181819,31.043771043771034
Roberto Romero,Men’s Featherweight,2,1.0,1.8815331010452965,0.0,0.0,0.5,2.226480836236934,,0.7142857142857143,4.390243902439025,2.8745644599303137,137.5,0.0,0.6271777003484321,0.0,2,1,40.0,14.545454545454545,8.064516129032258,44.086021505376344,55.45454545454545,,63.775510204081634,38.18181818181817,28.888888888888896,22.272727272727273,27.272727272727284,63.18181818181818,30.7168458781362,55.45454545454545,50.97866419294991,33.535353535353536,38.86363636363636,41.32996632996633
Jeka Saragih,Men’s Featherweight,4,1.0,2.393617021276596,1.196808510638298,0.5,0.0,1.3364361702127658,67.0,0.6666666666666667,10.77127659574468,9.215425531914894,154.0,0.0,4.787234042553192,0.3333333333333333,2,0,47.27272727272727,54.54545454545454,72.04301075268818,10.21505376344086,35.45454545454545,26.582278481012654,54.08163265306123,3.6363636363636287,19.999999999999996,22.272727272727273,0.9090909090909091,18.63636363636363,43.17693059628544,31.018411967779052,28.858998144712427,11.818181818181813,28.863636363636363,10.454545454545451
Mohammad Yahya,Men’s Featherweight,3,1.0,2.521008403361345,0.5042016806722689,0.2,0.3333333333333333,0.24369747899159666,29.0,0.4285714285714286,3.5294117647058822,4.050420168067227,120.5,0.5042016806722689,0.0,0.0,3,1,49.09090909090909,37.27272727272727,20.967741935483872,29.03225806451613,10.909090909090908,5.69620253164557,16.3265306122449,23.636363636363644,36.66666666666667,69.0909090909091,77.72727272727272,63.18181818181818,33.03030303030303,8.302646720368239,19.98144712430427,30.151515151515156,40.0,57.02020202020202
Gabriel Miranda,Men’s Featherweight,4,1.0,12.341772151898734,4.746835443037975,0.38461538461538464,1.0,3.227848101265823,40.8,0.0,2.848101265822785,5.981012658227848,126.0,1.89873417721519,0.0,0.0,4,4,94.54545454545455,90.9090909090909,53.76344086021505,94.6236559139785,73.63636363636363,11.39240506329114,5.1020408163265305,8.181818181818189,32.22222222222223,94.54545454545455,77.72727272727272,63.18181818181818,80.97751710654937,42.51438434982738,6.64192949907236,20.202020202020208,84.0909090909091,53.7037037037037
Zygimantas Ramaska,Men’s Featherweight,1,0.8571428571428571,0.0,0.0,,,4.451871657754011,,0.33333333333333337,14.43850267379679,7.620320855614972,47.5,2.406417112299465,2.406417112299465,1.0,0,0,8.181818181818182,14.545454545454545,,,83.63636363636363,,11.73469387755102,5.454545454545456,91.66666666666667,95.45454545454545,4.545454545454549,2.272727272727283,8.181818181818182,83.63636363636363,8.594619666048239,48.56060606060606,89.54545454545453,18.459595959595966
Connor Matthews,Men’s Featherweight,3,1.0,5.544147843942505,2.7720739219712525,0.5,1.0,1.339835728952772,29.0,0.0,0.9240246406570841,1.4630390143737164,95.0,0.0,0.9240246406570841,0.3333333333333333,2,2,74.54545454545455,79.0909090909091,72.04301075268818,94.6236559139785,36.36363636363637,5.69620253164557,5.1020408163265305,66.36363636363636,56.111111111111114,22.272727272727273,13.636363636363642,18.63636363636363,80.40404040404042,21.029919447640967,35.73283858998145,61.23737373737374,29.31818181818182,31.17003367003367
Lucas Alexander,Men’s Featherweight,4,1.0,1.0746268656716416,0.0,0.0,0.0,1.6835820895522386,,0.6,8.059701492537313,3.3940298507462683,63.166666666666664,0.0,0.5373134328358208,0.3333333333333333,2,0,29.09090909090909,14.545454545454545,8.064516129032258,10.21505376344086,40.0,,41.83673469387755,32.727272727272734,80.0,22.272727272727273,30.90909090909091,18.63636363636363,15.790159661127403,40.0,37.28200371057514,56.36363636363637,31.136363636363637,35.303030303030305
Kron Gracie,Men’s Featherweight,4,1.0,1.4035087719298245,0.3508771929824561,0.25,1.0,0.7192982456140351,123.0,0.0,0.7017543859649122,5.596491228070175,478.5,0.7017543859649122,0.0,0.0,2,2,33.63636363636363,34.54545454545455,31.72043010752688,94.6236559139785,22.727272727272727,68.35443037974683,5.1020408163265305,10.000000000000002,2.2222222222222254,77.27272727272727,77.72727272727272,63.18181818181818,53.326816552623,45.54085155350978,7.551020408163266,6.111111111111113,50.0,49.00673400673401
Dennis Buzukja,Men’s Featherweight,6,1.0,0.5761843790012804,0.0,0.0,0.0,0.7874519846350833,,0.6153846153846154,7.490396927016645,4.729513444302177,98.5,0.0,0.5761843790012804,0.2,2,0,19.090909090909093,14.545454545454545,8.064516129032258,10.21505376344086,24.545454545454547,,46.42857142857143,18.181818181818176,51.111111111111114,22.272727272727273,29.090909090909097,24.545454545454536,12.45682632779407,24.545454545454547,32.3051948051948,34.64646464646464,23.40909090909091,29.427609427609426
Brendon Marotte,Men’s Featherweight,2,0.8571428571428571,0.0,0.0,,,0.0,,0.0,3.1088082901554404,14.689119170984455,283.5,0.0,3.1088082901554404,0.5,0,0,8.181818181818182,14.545454545454545,,,4.090909090909091,,5.1020408163265305,0.9090909090909091,7.777777777777782,22.272727272727273,1.8181818181818157,11.363636363636362,8.181818181818182,4.090909090909091,3.00556586270872,4.343434343434345,13.181818181818182,5.841750841750841
SeungWoo Choi,Men’s Featherweight,8,1.0,1.6220391349124612,0.9268795056642636,0.5714285714285714,0.0,2.780638516992791,180.0,0.7857142857142857,3.2440782698249224,2.0314109165808447,175.33333333333334,0.0,0.4634397528321318,0.2,7,0,37.27272727272727,48.18181818181818,82.25806451612904,10.21505376344086,63.63636363636363,87.34177215189874,81.12244897959184,57.27272727272727,16.666666666666668,22.272727272727273,33.63636363636364,24.545454545454536,43.24861518409906,75.48906789413118,69.19758812615956,36.96969696969697,42.95454545454545,31.717171717171713
Daniel Pineda,Men’s Featherweight,8,1.0,5.827937095282146,1.3320999074930622,0.22857142857142856,0.5625,4.071230342275671,183.375,0.631578947368421,6.327474560592045,4.803885291396855,123.64285714285714,1.4986123959296949,0.16651248843663277,0.0,16,9,77.27272727272727,60.909090909090914,27.956989247311824,51.61290322580645,79.0909090909091,88.60759493670885,50.0,16.363636363636363,34.44444444444446,90.9090909090909,49.090909090909086,63.18181818181818,52.28087324861517,83.84925201380898,33.18181818181818,25.40404040404041,85.0,45.89225589225589
Joshua Van,Men’s Flyweight,8,1.0,0.8465276689136229,0.7054397240946857,0.8333333333333334,0.2,1.1804358049851076,100.4,0.75,8.465276689136228,2.6595077598369654,75.4,0.28217588963787427,0.14108794481893713,0.0,5,1,11.320754716981133,28.30188679245283,100.0,14.000000000000002,28.30188679245283,52.17391304347826,79.0,52.83018867924528,75.51020408163266,43.39622641509434,73.58490566037736,72.64150943396227,41.77358490566038,40.23789991796554,65.91509433962264,64.17019638043897,35.84905660377358,70.13220382492621
Alexandre Pantoja,Men’s Flyweight,8,1.0,9.346097679701444,4.819081616096057,0.515625,0.8636363636363636,6.802693493428525,84.6969696969697,0.7333333333333334,2.190491643680026,0.8810644166801882,90.5,1.0222294337173454,0.0,0.0,22,19,92.45283018867924,100.0,86.0,98.0,96.22641509433963,32.608695652173914,76.0,90.56603773584906,55.10204081632653,73.58490566037736,87.73584905660378,72.64150943396227,92.15094339622641,64.41755537325677,83.28301886792454,72.8340392760878,84.90566037735849,77.73713258888462
Manel Kape,Men’s Flyweight,8,1.0,0.5042016806722689,0.16806722689075632,0.3333333333333333,0.0,0.42857142857142855,153.0,0.78125,5.378151260504202,1.5154061624649862,77.28571428571429,0.33613445378151263,0.0,0.0,3,0,7.547169811320755,15.09433962264151,55.00000000000001,6.0,7.547169811320755,78.26086956521739,82.0,77.35849056603774,69.38775510204083,47.16981132075472,87.73584905660378,72.64150943396227,22.849056603773587,42.904019688269074,79.67924528301887,73.3731228340393,27.358490566037737,77.91682710820179
Asu Almabayev,Men’s Flyweight,8,1.0,10.348131587352283,4.7428936442031295,0.4583333333333333,0.75,7.337112743532417,92.81818181818181,0.4444444444444444,1.2935164484190353,0.7689236665602043,64.2,1.4372404982433726,0.7186202491216863,0.0,20,15,94.33962264150944,98.11320754716981,76.0,87.0,98.11320754716981,41.30434782608695,23.0,92.45283018867924,83.6734693877551,88.67924528301887,35.84905660377358,72.64150943396227,85.77987421383648,69.70877768662838,57.72641509433962,88.06314978821717,93.39622641509433,65.51790527531767
Kyoji Horiguchi,Men’s Flyweight,8,1.0,4.440592078943859,1.6802240298706494,0.3783783783783784,0.6111111111111112,2.9143885851446862,104.07142857142857,0.6304347826086957,5.52073609814642,2.7303640485398053,80.29411764705883,0.12001600213361782,0.600080010668089,0.5,18,11,66.0377358490566,69.81132075471697,66.0,64.0,71.69811320754717,54.347826086956516,50.0,49.056603773584904,63.265306122448976,30.18867924528302,50.94339622641509,20.754716981132074,65.34591194968554,63.02296964725184,49.52830188679245,56.160954948016936,50.94339622641509,42.61968938518803
Tatsuro Taira,Men’s Flyweight,8,1.0,8.202287348105791,3.8598999285203717,0.47058823529411764,0.8333333333333334,8.054860614724804,125.20833333333333,0.375,1.2866333095067906,0.9488920657612581,70.8,0.804145818441744,1.4474624731951393,0.0,18,15,90.56603773584906,96.22641509433963,80.0,94.0,100.0,71.73913043478261,14.000000000000002,88.67924528301887,81.6326530612245,62.264150943396224,9.433962264150946,72.64150943396227,88.18867924528303,85.86956521739131,51.339622641509436,85.1559491721217,81.13207547169812,55.74380695674497
Brandon Moreno,Men’s Flyweight,8,1.0,2.9635727515949783,0.8335048363860876,0.28125,0.5882352941176471,2.16402551965425,155.77777777777777,0.5769230769230769,2.40790286067092,1.3521300679152088,79.63636363636364,0.09261164848734307,0.18522329697468615,0.0,17,10,43.39622641509434,37.735849056603776,34.0,57.99999999999999,50.943396226415096,80.43478260869566,40.0,83.01886792452831,67.34693877551021,28.30188679245283,71.69811320754717,72.64150943396227,45.13207547169811,65.68908941755538,61.509433962264154,75.18290335001926,39.62264150943396,73.17417533050957
Brandon Royval,Men’s Flyweight,8,1.0,1.6165244723843737,0.9429726088908845,0.5833333333333334,0.375,1.207903008531657,76.85714285714286,0.5,4.84957341715312,4.611585092052088,114.11111111111111,0.8082622361921868,0.4041311180960934,0.0,8,3,22.641509433962266,45.28301886792453,92.0,27.0,30.18867924528302,21.73913043478261,33.0,16.981132075471702,40.816326530612244,64.15094339622641,60.37735849056603,72.64150943396227,47.21383647798742,25.963904840032814,24.990566037735853,28.898729303041975,47.16981132075472,53.9725324091901
Tagir Ulanbekov,Men’s Flyweight,8,1.0,6.976744186046512,2.7300303336703737,0.391304347826087,0.6842105263157895,6.114762386248736,134.38888888888889,0.6333333333333333,4.550050556117291,2.062689585439838,74.18181818181819,1.5166835187057632,0.455005055611729,0.5,19,13,81.13207547169812,84.90566037735849,68.0,82.0,94.33962264150944,76.08695652173914,52.0,66.0377358490566,77.55102040816327,94.33962264150944,56.60377358490565,20.754716981132074,77.0440251572327,85.21328958162428,59.0188679245283,71.79437812860994,94.33962264150944,49.71762289821589
Amir Albazi,Men’s Flyweight,7,1.0,4.729840696337658,1.1824601740844145,0.25,0.5294117647058824,3.6409919527015933,184.75,0.625,1.1824601740844145,0.4163245196255543,56.333333333333336,0.44342256528165547,0.0,0.0,17,9,69.81132075471697,62.264150943396224,22.0,52.0,77.35849056603774,86.95652173913044,48.0,94.33962264150944,89.79591836734694,56.60377358490566,87.73584905660378,72.64150943396227,47.93710691823899,82.15750615258409,71.16981132075472,92.06777050442818,66.9811320754717,84.14837633166475
Ramazan Temirov,Men’s Flyweight,3,1.0,1.35236664162284,0.67618332081142,0.5,0.0,0.38317054845980464,34.0,1.0,2.70473328324568,0.9691960931630353,,0.0,0.0,0.0,2,0,18.867924528301888,26.41509433962264,83.0,6.0,5.660377358490567,4.3478260869565215,100.0,84.9056603773585,,14.150943396226415,87.73584905660378,72.64150943396227,35.9559748427673,5.004101722723544,92.45283018867926,84.9056603773585,9.90566037735849,81.76100628930818
Alessandro Costa,Men’s Flyweight,8,1.0,3.1982942430703627,0.8528784648187634,0.26666666666666666,0.625,1.4036958066808813,98.75,0.8518518518518519,5.756929637526652,3.45771144278607,243.25,0.8528784648187634,0.21321961620469085,0.0,8,5,49.056603773584904,41.509433962264154,32.0,69.0,33.9622641509434,50.0,94.0,37.735849056603776,6.122448979591846,67.9245283018868,67.9245283018868,72.64150943396227,50.0188679245283,41.9811320754717,65.86792452830188,21.92914901809781,50.943396226415096,54.165062251315625
Edgar Chairez,Men’s Flyweight,7,1.0,0.5191808479953851,0.0,0.0,0.0,0.45860974906259017,,0.4666666666666667,3.893856359965388,5.230747043553504,151.125,1.817132967983848,0.25959042399769255,0.0,2,0,9.433962264150944,7.547169811320755,5.0,6.0,9.433962264150944,,30.0,11.320754716981124,16.326530612244905,96.22641509433963,66.0377358490566,72.64150943396227,6.811320754716981,9.433962264150944,20.660377358490564,13.823642664613015,52.83018867924529,50.834295982543956
Alex Perez,Men’s Flyweight,8,1.0,3.0499075785582255,1.1090573012939,0.36363636363636365,0.2857142857142857,2.176524953789279,117.75,0.7096774193548387,8.595194085027726,2.4306839186691316,58.44444444444444,0.277264325323475,0.8317929759704251,0.6,7,2,45.28301886792453,54.71698113207547,62.0,19.0,52.83018867924528,65.21739130434783,70.0,62.264150943396224,87.75510204081634,41.509433962264154,22.641509433962266,15.09433962264151,42.09433962264151,59.023789991796555,66.13207547169812,75.00962649210628,47.16981132075472,37.58182518290335
Sumudaerji,Men’s Flyweight,8,1.0,2.363859219050954,0.7879530730169847,0.3333333333333333,0.7142857142857143,1.1215198739275083,85.4,0.7272727272727273,6.933987042549465,2.8602696550516544,90.75,0.3151812292067939,0.6303624584135878,0.6666666666666666,7,5,28.30188679245283,33.9622641509434,55.00000000000001,84.0,24.528301886792452,34.78260869565217,74.0,43.39622641509434,53.06122448979592,45.28301886792453,43.39622641509434,11.320754716981124,55.767295597484285,29.65545529122231,58.698113207547166,48.22872545244513,34.905660377358494,34.31523552817353
Alden Coria,Men’s Flyweight,3,1.0,4.0457703310175726,2.206783816918676,0.5454545454545454,0.42857142857142855,2.6787903555373926,72.83333333333333,0.5625,5.88475684511647,2.5868410298324482,60.285714285714285,1.4711892112791174,0.7355946056395587,0.0,7,3,56.60377358490566,77.35849056603774,88.0,32.0,66.0377358490566,17.391304347826086,38.0,56.60377358490565,85.71428571428572,92.45283018867924,30.188679245283023,72.64150943396227,58.86792452830189,41.71452009844134,47.30188679245283,71.15902964959568,79.24528301886792,57.996406109613666
