fighter,division,sample,minutes,data_completeness,sig_landed_per_min,sig_attempted_per_min,sig_absorbed_per_min,sig_diff_per_min,sig_accuracy,sig_defense,kd_per15,kd_absorbed_per15,td_per15,td_accuracy,td_defense,sub_attempts_per15,control_share,finish_loss_rate,ground_strike_share,clinch_strike_share,distance_strike_share,sig_diff_per_min_pct,sig_accuracy_pct,sig_defense_pct,kd_per15_pct,td_per15_pct,td_accuracy_pct,td_defense_pct,sub_attempts_per15_pct,control_share_pct,kd_absorbed_per15_pct,finish_loss_rate_pct,sig_attempted_per_min_pct,striking_score,wrestling_score,grappling_score,durability_score,pace_score
Marcio Barbosa,Men’s Featherweight,1,1.3333333333333333,1.0,3.0,6.0,3.75,-0.75,0.5,0.6153846153846154,11.25,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,30.909090909090907,57.27272727272727,87.27272727272727,100.0,14.545454545454545,,,22.272727272727273,,80.9090909090909,83.18181818181819,21.818181818181817,68.86363636363636,14.545454545454545,18.40909090909091,83.7878787878788,21.818181818181817
Jose Delano,Men’s Featherweight,1,15.0,1.0,7.133333333333334,11.466666666666667,4.466666666666667,2.666666666666667,0.622093023255814,0.6616161616161615,0.0,0.0,0.0,0.0,1.0,0.0,0.3584905660377358,0.0,0.0,0.21495327102803738,0.7850467289719626,93.63636363636364,95.45454545454545,98.18181818181819,20.0,14.545454545454545,8.064516129032258,96.42857142857143,22.272727272727273,35.18518518518518,80.9090909090909,83.18181818181819,83.63636363636363,76.81818181818181,38.555931822060856,24.00112233445567,87.42424242424242,83.63636363636363
Morgan Charriere,Men’s Featherweight,6,50.983333333333334,1.0,4.020921869892121,8.041843739784243,4.511278195488722,-0.4903563255966006,0.5,0.5390781563126252,0.8826413860738804,0.5884275907159202,2.059496567505721,0.4666666666666667,0.8333333333333334,0.2942137953579601,0.6283987915407855,0.3333333333333333,0.04878048780487805,0.05853658536585366,0.8926829268292683,35.45454545454545,57.27272727272727,54.54545454545454,80.9090909090909,72.72727272727273,66.12903225806451,86.73469387755102,57.27272727272727,69.44444444444444,28.181818181818176,58.18181818181818,43.63636363636363,57.04545454545454,73.75886082683319,66.48148148148148,46.96969696969697,43.63636363636363
John Castaneda,Men’s Featherweight,8,100.83333333333334,1.0,5.395041322314049,10.21487603305785,4.998347107438016,0.3966942148760335,0.5281553398058253,0.5487914055505819,0.5950413223140495,0.44628099173553715,1.6363636363636362,0.4074074074074074,0.8,0.14876033057851237,0.786013986013986,0.3333333333333333,0.03860294117647059,0.0661764705882353,0.8952205882352942,63.63636363636363,67.27272727272727,62.727272727272734,72.72727272727273,69.0909090909091,60.215053763440864,84.18367346938776,48.18181818181818,87.03703703703704,35.45454545454545,58.18181818181818,69.0909090909091,66.5909090909091,75.1316683401937,68.10325476992143,52.121212121212125,69.0909090909091
Aaron Pico,Men’s Featherweight,2,18.35,1.0,6.1580381471389645,11.444141689373296,3.1062670299727517,3.0517711171662127,0.5380952380952381,0.45192307692307687,0.0,0.8174386920980925,6.53950953678474,0.5,,0.0,1.0,1.0,0.061946902654867256,0.07964601769911504,0.8584070796460177,96.36363636363636,71.81818181818181,21.818181818181817,20.0,97.27272727272728,72.04301075268818,,22.272727272727273,98.61111111111111,21.818181818181817,14.090909090909095,82.72727272727273,52.5,89.30894971217553,72.71885521885523,19.242424242424242,82.72727272727273
Bogdan Grad,Men’s Featherweight,4,39.41666666666667,1.0,3.2473572938689212,5.505285412262156,2.8414376321353063,0.40591966173361493,0.5898617511520737,0.4862385321100917,0.0,0.3805496828752642,5.3276955602537,0.3783783783783784,0.75,0.7610993657505284,0.768565248738284,0.5,0.40625,0.1875,0.40625,64.54545454545455,89.0909090909091,32.72727272727273,20.0,95.45454545454545,51.61290322580645,73.9795918367347,80.0,85.18518518518519,40.90909090909091,49.090909090909086,17.272727272727273,51.590909090909086,76.55805642556794,86.87991021324355,40.90909090909091,17.272727272727273
Javier Reyes,Men’s Featherweight,2,9.25,1.0,5.72972972972973,11.891891891891891,3.675675675675676,2.054054054054054,0.4818181818181818,0.3584905660377359,1.6216216216216217,1.6216216216216217,1.6216216216216217,0.5,,0.0,0.7647058823529411,1.0,0.6981132075471698,0.0,0.3018867924528302,88.18181818181819,48.63636363636364,5.454545454545454,92.72727272727272,68.18181818181817,72.04301075268818,,22.272727272727273,84.25925925925925,11.818181818181815,14.090909090909095,85.45454545454545,58.75,74.82802939792187,58.23793490460156,10.454545454545455,85.45454545454545
Kai Kamaka III,Men’s Featherweight,2,18.05,1.0,7.091412742382271,11.080332409972298,8.254847645429363,-1.1634349030470919,0.64,0.5415384615384615,0.0,1.6620498614958448,0.0,0.0,0.6666666666666667,0.0,0.22330097087378642,1.0,0.0,0.171875,0.828125,25.454545454545453,97.27272727272728,57.27272727272727,20.0,14.545454545454545,8.064516129032258,54.08163265306123,22.272727272727273,22.22222222222222,9.090909090909081,14.090909090909095,77.27272727272727,50.0,24.728456387442563,19.68013468013468,26.818181818181817,77.27272727272727
Isaac Dulgarian,Men’s Featherweight,4,32.8,1.0,2.987804878048781,4.695121951219512,1.6463414634146343,1.3414634146341466,0.6363636363636364,0.4065934065934066,0.0,0.0,4.573170731707318,0.5,,1.829268292682927,0.7872943845717527,0.5,0.7959183673469388,0.01020408163265306,0.19387755102040816,77.27272727272727,96.36363636363636,9.090909090909092,20.0,90.0,72.04301075268818,,93.63636363636364,87.96296296296296,80.9090909090909,49.090909090909086,12.727272727272727,50.68181818181818,83.33532457188372,90.5331088664422,46.36363636363637,12.727272727272727
Alberto Montes,Men’s Featherweight,2,19.15,1.0,4.5953002610966065,10.704960835509139,14.30809399477807,-9.712793733681462,0.4292682926829268,0.5218150087260035,0.0,1.566579634464752,0.0,,1.0,0.783289817232376,0.109375,1.0,0.0,0.06818181818181818,0.9318181818181818,0.9090909090909091,30.909090909090907,47.27272727272727,20.0,14.545454545454545,,96.42857142857143,80.9090909090909,12.037037037037036,12.727272727272721,14.090909090909095,73.63636363636363,24.772727272727273,41.00368767035434,35.83052749719416,24.6969696969697,73.63636363636363
JooSang Yoo,Men’s Featherweight,2,5.816666666666666,1.0,6.3610315186246424,10.830945558739256,4.98567335243553,1.3753581661891126,0.5873015873015873,0.5606060606060606,2.5787965616045847,2.5787965616045847,0.0,,0.5,0.0,0.0,1.0,0.02702702702702703,0.02702702702702703,0.9459459459459459,80.0,86.36363636363636,69.0909090909091,94.54545454545455,14.545454545454545,,25.0,22.272727272727273,3.2407407407407405,7.272727272727269,14.090909090909095,75.45454545454545,82.5,14.262065095398428,13.35297418630752,30.151515151515152,75.45454545454545
Andre Fili,Men’s Featherweight,8,80.68333333333334,1.0,4.040487502582111,10.249948357777319,5.899607519107622,-1.8591200165255115,0.3941958887545345,0.4426229508196722,0.37182400330510224,0.5577360049576533,1.859120016525511,0.38461538461538464,0.8125,0.0,0.6797752808988764,0.6,0.046012269938650305,0.06748466257668712,0.8865030674846626,19.090909090909093,13.636363636363635,15.454545454545453,63.63636363636363,71.81818181818181,53.76344086021505,85.71428571428571,22.272727272727273,75.92592592592592,30.000000000000004,41.36363636363636,70.0,27.954545454545453,71.80545857965213,56.672278338945006,28.939393939393938,70.0
Patricio Freire,Men’s Featherweight,2,30.0,1.0,2.4,4.9,3.9,-1.5,0.4897959183673469,0.524390243902439,0.0,0.5,3.0,0.46153846153846156,0.0,0.5,0.6715976331360947,0.0,0.05555555555555555,0.125,0.8194444444444444,21.818181818181817,53.63636363636364,50.0,20.0,81.81818181818183,64.51612903225806,5.1020408163265305,67.72727272727272,74.07407407407408,32.727272727272734,83.18181818181819,13.636363636363635,36.36363636363636,56.377606435210126,74.53984287317621,55.30303030303031,13.636363636363635
Douglas Silva de Andrade,Men’s Featherweight,8,90.45,1.0,3.3388612493090104,8.269762299613046,3.7037037037037037,-0.3648424543946933,0.4037433155080214,0.5539280958721704,0.6633499170812603,0.4975124378109453,0.33167495854063017,0.3333333333333333,0.7878787878787878,0.33167495854063017,0.3811965811965812,0.25,0.023178807947019868,0.06622516556291391,0.9105960264900662,36.36363636363637,21.818181818181817,65.45454545454545,77.27272727272727,32.72727272727273,44.086021505376344,82.6530612244898,60.909090909090914,38.88888888888889,34.54545454545453,61.81818181818181,47.27272727272727,50.22727272727273,49.588811086506944,44.17508417508418,53.93939393939394,47.27272727272727
Hyder Amil,Men’s Featherweight,6,42.433333333333344,1.0,7.2820109976433605,13.83346425765907,4.948939512961507,2.333071484681853,0.5264054514480409,0.5070422535211268,0.3534956794972505,0.706991358994501,0.706991358994501,0.16666666666666666,0.4666666666666667,0.706991358994501,0.3193612774451098,0.6666666666666666,0.06472491909385113,0.08090614886731391,0.8543689320388349,90.9090909090909,66.36363636363637,39.09090909090909,61.81818181818181,43.63636363636363,18.817204301075268,21.428571428571427,78.18181818181819,30.555555555555557,22.727272727272723,35.90909090909091,93.63636363636364,64.54545454545455,28.609423730391473,50.79124579124579,32.57575757575757,93.63636363636364
Losene Keita,Men’s Featherweight,1,15.0,1.0,3.466666666666667,7.933333333333334,4.466666666666667,-1.0,0.4369747899159664,0.6235955056179776,0.0,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,28.18181818181818,31.818181818181817,90.45454545454545,20.0,14.545454545454545,,96.42857142857143,22.272727272727273,,80.9090909090909,83.18181818181819,41.81818181818181,42.61363636363636,55.48701298701299,18.40909090909091,84.84848484848486,41.81818181818181
Calvin Kattar,Men’s Featherweight,8,150.13333333333333,1.0,3.983126110124334,11.08348134991119,6.594138543516874,-2.61101243339254,0.359375,0.5420906567992599,0.09991119005328597,0.09991119005328597,0.2997335701598579,0.3,0.7714285714285715,0.09991119005328597,0.30940834141610085,0.16666666666666666,0.026755852842809364,0.01839464882943144,0.9548494983277592,12.727272727272727,8.181818181818182,58.18181818181818,40.0,30.0,38.70967741935484,75.51020408163265,44.54545454545455,29.629629629629626,60.90909090909091,65.45454545454545,78.18181818181819,29.772727272727273,43.46237778265428,34.725028058361396,61.51515151515152,78.18181818181819
Jack Shore,Men’s Featherweight,8,84.96666666666667,1.0,3.6014123185562963,6.025892506865437,2.5892506865437426,1.0121616320125537,0.59765625,0.5435684647302905,0.35307963907414674,0.35307963907414674,3.001176932130247,0.3695652173913043,0.7407407407407407,0.5296194586112201,0.5260014054813774,1.0,0.12745098039215685,0.14052287581699346,0.7320261437908496,70.9090909090909,90.9090909090909,59.09090909090909,60.909090909090914,82.72727272727273,50.53763440860215,72.44897959183673,70.9090909090909,57.407407407407405,42.72727272727273,14.090909090909095,22.727272727272727,70.45454545454545,65.78032353377975,70.34792368125703,38.63636363636363,22.727272727272727
Steven Nguyen,Men’s Featherweight,2,25.0,1.0,6.2,16.0,6.48,-0.28000000000000025,0.3875,0.547486033519553,3.5999999999999996,0.6,0.6,1.0,1.0,0.0,0.916256157635468,0.0,0.24516129032258063,0.05161290322580645,0.7032258064516129,40.909090909090914,12.727272727272727,60.909090909090914,97.27272727272728,38.18181818181819,98.38709677419355,96.42857142857143,22.272727272727273,94.44444444444444,27.272727272727284,83.18181818181819,99.0909090909091,52.95454545454546,81.8604827072569,51.63299663299663,57.121212121212125,99.0909090909091
Isaac Thomson,Men’s Featherweight,1,15.0,1.0,1.4,3.1333333333333333,2.2,-0.8000000000000003,0.44680851063829785,0.42105263157894735,0.0,0.0,4.0,0.8,0.33333333333333337,0.0,0.2731411229135053,0.0,0.047619047619047616,0.2857142857142857,0.6666666666666666,30.0,35.45454545454545,10.909090909090908,20.0,89.0909090909091,95.6989247311828,11.73469387755102,22.272727272727273,26.851851851851855,80.9090909090909,83.18181818181819,6.363636363636363,24.09090909090909,55.844094887873695,46.07182940516274,58.333333333333336,6.363636363636363
Austin Bashi,Men’s Featherweight,3,33.65,1.0,1.6939078751857355,4.279346210995542,2.347696879643388,-0.6537890044576524,0.3958333333333333,0.5406976744186047,0.0,0.4457652303120357,3.1203566121842496,0.21212121212121213,0.5714285714285714,0.8915304606240714,0.6915520628683693,0.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,32.72727272727273,14.545454545454545,56.36363636363636,20.0,84.54545454545455,22.58064516129032,35.714285714285715,83.63636363636363,77.77777777777779,36.36363636363636,83.18181818181819,10.0,30.909090909090907,55.15454079970209,81.98653198653199,58.63636363636363,10.0
Damien Anderson,Men’s Featherweight,1,15.0,1.0,0.4666666666666667,1.3333333333333333,0.4,0.06666666666666665,0.35,0.4545454545454546,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.06638418079096045,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,52.72727272727272,7.2727272727272725,25.0,20.0,14.545454545454545,8.064516129032258,11.73469387755102,86.36363636363636,8.333333333333332,80.9090909090909,83.18181818181819,2.727272727272727,26.25,10.669499471342789,36.41414141414141,63.03030303030303,2.727272727272727
Otari Tanzilovi,Men’s Featherweight,1,15.0,1.0,3.8666666666666667,5.933333333333334,5.066666666666666,-1.1999999999999997,0.651685393258427,0.4492753623188406,0.0,0.0,5.0,0.5555555555555556,1.0,0.0,0.6225490196078431,0.0,0.0,0.29310344827586204,0.7068965517241379,24.545454545454547,98.18181818181819,19.090909090909093,20.0,93.63636363636364,80.10752688172043,96.42857142857143,22.272727272727273,66.66666666666666,80.9090909090909,83.18181818181819,20.0,40.45454545454545,84.20978215333054,60.858585858585855,61.06060606060606,20.0
Ollie Schmid,Men’s Featherweight,1,2.783333333333333,1.0,3.2335329341317367,10.778443113772456,7.904191616766467,-4.6706586826347305,0.3,0.44999999999999996,0.0,5.389221556886228,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,5.454545454545454,2.727272727272727,20.0,20.0,14.545454545454545,,,22.272727272727273,3.2407407407407405,3.6363636363636287,14.090909090909095,74.54545454545455,12.045454545454545,8.893097643097644,13.35297418630752,12.575757575757576,74.54545454545455
Kurtis Campbell,Men’s Featherweight,1,5.516666666666667,1.0,3.081570996978852,7.43202416918429,2.900302114803625,0.18126888217522685,0.4146341463414634,0.5,0.0,5.438066465256798,5.438066465256798,0.4,0.0,0.0,0.6408839779005525,1.0,0.0,0.11764705882352941,0.8823529411764706,55.45454545454545,25.454545454545453,36.81818181818181,20.0,96.36363636363636,58.602150537634415,5.1020408163265305,22.272727272727273,70.37037037037037,2.727272727272722,14.090909090909095,32.72727272727273,34.43181818181818,57.60954952199192,63.00224466891134,17.878787878787875,32.72727272727273
Patricio Pitbull,Men’s Featherweight,1,15.0,1.0,3.2666666666666666,5.866666666666666,6.666666666666667,-3.4000000000000004,0.5568181818181818,0.4475138121546961,0.0,0.0,0.0,,0.5384615384615384,0.0,0.0,0.0,0.0,0.24489795918367346,0.7551020408163265,6.363636363636363,80.9090909090909,18.181818181818183,20.0,14.545454545454545,,31.63265306122449,22.272727272727273,3.2407407407407405,80.9090909090909,83.18181818181819,19.090909090909093,31.363636363636363,16.472949449139925,13.35297418630752,60.75757575757576,19.090909090909093
Melsik Baghdasaryan,Men’s Featherweight,6,49.4,1.0,4.433198380566802,7.874493927125506,2.9554655870445345,1.4777327935222675,0.5629820051413882,0.5730994152046784,0.30364372469635625,0.30364372469635625,0.0,,0.6875,0.0,0.20098039215686275,1.0,0.0228310502283105,0.136986301369863,0.8401826484018264,82.72727272727273,81.81818181818183,75.45454545454545,53.63636363636364,14.545454545454545,,58.16326530612245,22.272727272727273,19.444444444444446,49.090909090909086,14.090909090909095,40.909090909090914,73.4090909090909,30.717721432007142,18.754208754208758,46.21212121212121,40.909090909090914
Sebastian Szalay,Men’s Featherweight,1,13.8,1.0,5.72463768115942,14.782608695652174,3.260869565217391,2.463768115942029,0.3872549019607843,0.6218487394957983,0.0,1.0869565217391304,1.0869565217391304,1.0,,0.0,0.0,1.0,0.0,0.012658227848101266,0.9873417721518988,92.72727272727272,11.818181818181818,89.0909090909091,20.0,52.72727272727272,98.38709677419355,,22.272727272727273,3.2407407407407405,19.090909090909083,14.090909090909095,94.54545454545455,53.40909090909091,51.45170341406901,26.080246913580243,40.75757575757576,94.54545454545455
Zhu Kangjie,Men’s Featherweight,1,1.8333333333333333,1.0,3.8181818181818183,7.636363636363637,9.272727272727273,-5.454545454545455,0.5,0.4137931034482759,0.0,8.181818181818183,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.727272727272727,57.27272727272727,10.0,20.0,14.545454545454545,,5.1020408163265305,22.272727272727273,3.2407407407407405,0.9090909090909091,14.090909090909095,36.36363636363637,22.5,7.629412034173939,13.35297418630752,8.333333333333334,36.36363636363637
Michael Aswell Jr.,Men’s Featherweight,3,31.7,1.0,6.182965299684542,15.331230283911673,6.182965299684542,0.0,0.40329218106995884,0.4987212276214834,0.946372239747634,0.0,0.473186119873817,0.25,0.5,0.0,0.9191176470588235,0.0,0.05612244897959184,0.0663265306122449,0.8775510204081632,49.54545454545455,20.0,35.45454545454545,83.63636363636363,35.45454545454545,31.72043010752688,25.0,22.272727272727273,95.37037037037037,80.9090909090909,83.18181818181819,96.36363636363636,47.15909090909091,46.886336483110675,51.032547699214355,66.51515151515152,96.36363636363636
Ricardo Ramos,Men’s Featherweight,8,69.68333333333334,1.0,2.8270748624730926,8.309016981583353,4.649605357569959,-1.8225304950968662,0.34024179620034545,0.5164179104477612,0.2152595072949055,0.2152595072949055,3.013633102128677,0.5833333333333334,0.6428571428571428,1.291557043769433,0.6012216404886562,0.6,0.005076142131979695,0.08121827411167512,0.9137055837563451,20.909090909090907,5.454545454545454,44.54545454545455,48.18181818181818,83.63636363636363,84.40860215053763,51.02040816326531,89.0909090909091,64.81481481481481,52.72727272727273,41.36363636363636,49.09090909090909,29.772727272727273,70.97004719124534,79.18069584736251,46.21212121212121,49.09090909090909
Ramon Taveras,Men’s Featherweight,3,45.0,1.0,3.8666666666666667,9.244444444444444,6.466666666666667,-2.6,0.4182692307692308,0.5344,0.33333333333333337,0.0,0.0,0.0,0.7272727272727273,0.0,0.28610354223433243,0.0,0.034482758620689655,0.017241379310344827,0.9482758620689655,13.636363636363635,26.36363636363636,53.63636363636364,57.27272727272727,14.545454545454545,8.064516129032258,66.83673469387756,22.272727272727273,27.77777777777778,80.9090909090909,83.18181818181819,58.18181818181818,37.72727272727273,29.306120786535537,21.531986531986533,72.57575757575758,58.18181818181818
Nate Landwehr,Men’s Featherweight,8,84.16666666666666,1.0,5.227722772277228,11.774257425742576,5.584158415841585,-0.35643564356435675,0.4439959636730575,0.5119418483904465,0.17821782178217824,0.8910891089108911,0.8910891089108911,0.4166666666666667,0.6111111111111112,0.8910891089108911,0.5003849114703618,0.75,0.056818181818181816,0.19318181818181818,0.75,37.27272727272727,34.54545454545455,40.0,44.54545454545455,47.27272727272727,61.29032258064516,44.89795918367347,82.72727272727273,54.629629629629626,20.000000000000004,30.454545454545457,84.54545454545455,39.09090909090909,52.02265966666888,61.543209876543216,30.151515151515152,84.54545454545455
Gabriel Santos,Men’s Featherweight,4,51.31666666666667,1.0,4.345566742448847,7.171159467359532,4.306593049691458,0.03897369275738871,0.6059782608695652,0.45432098765432094,0.2923026956804157,0.5846053913608315,3.7999350438454043,0.5416666666666666,0.875,1.169210782721663,0.7083333333333334,0.5,0.14798206278026907,0.1031390134529148,0.7488789237668162,50.90909090909091,94.54545454545455,23.636363636363637,52.72727272727272,88.18181818181819,78.49462365591397,88.77551020408163,87.27272727272727,79.62962962962963,29.090909090909097,49.090909090909086,29.09090909090909,55.454545454545446,83.77039541786085,85.0280583613917,33.93939393939394,29.09090909090909
Robert Ruchala,Men’s Featherweight,2,30.0,1.0,3.3666666666666667,9.8,5.2,-1.8333333333333335,0.3435374149659864,0.4545454545454546,0.0,0.0,1.0,0.2222222222222222,0.7142857142857143,0.0,0.7835990888382688,0.0,0.0,0.13861386138613863,0.8613861386138614,20.0,6.363636363636363,25.0,20.0,49.09090909090909,25.806451612903224,63.775510204081634,22.272727272727273,86.11111111111111,80.9090909090909,83.18181818181819,63.63636363636363,17.84090909090909,56.19599550475127,52.4915824915825,63.03030303030303,63.63636363636363
Gianni Vazquez,Men’s Featherweight,2,18.15,1.0,1.7079889807162536,7.327823691460056,3.9118457300275487,-2.203856749311295,0.23308270676691728,0.43200000000000005,0.0,1.6528925619834711,0.0,,0.625,1.6528925619834711,0.0681198910081744,0.5,0.0,0.03225806451612903,0.967741935483871,16.363636363636363,0.9090909090909091,12.727272727272727,20.0,14.545454545454545,,48.46938775510204,91.81818181818183,9.25925925925926,10.000000000000002,49.090909090909086,30.909090909090907,12.5,24.091367186605282,38.54096520763188,23.939393939393938,30.909090909090907
JeongYeong Lee,Men’s Featherweight,4,46.08333333333333,1.0,3.168173598553346,6.488245931283907,3.79746835443038,-0.6292947558770341,0.4882943143812709,0.5125348189415042,0.0,0.0,0.6509945750452081,0.6666666666666666,0.7380952380952381,0.0,0.21447543160690571,0.5,0.11643835616438356,0.14383561643835616,0.7397260273972602,33.63636363636363,52.72727272727272,40.909090909090914,20.0,40.0,88.70967741935483,71.42857142857143,22.272727272727273,20.37037037037037,80.9090909090909,49.090909090909086,25.454545454545453,36.81818181818181,55.12715480457416,27.54769921436588,56.96969696969697,25.454545454545453
Harry Hardwick,Men’s Featherweight,2,13.35,1.0,5.468164794007491,12.883895131086142,8.539325842696629,-3.071161048689138,0.42441860465116277,0.4411764705882353,0.0,1.1235955056179776,0.0,0.0,,0.0,0.2894736842105263,1.0,0.0,0.0,1.0,7.2727272727272725,29.09090909090909,14.545454545454545,20.0,14.545454545454545,8.064516129032258,,22.272727272727273,28.703703703703702,18.181818181818176,14.090909090909095,90.0,17.727272727272727,17.104558126063502,21.840628507295175,15.606060606060604,90.0
Manolo Zecchini,Men’s Featherweight,2,7.800000000000001,1.0,3.7179487179487176,13.076923076923075,12.82051282051282,-9.102564102564102,0.28431372549019607,0.45355191256830596,0.0,3.846153846153846,0.0,,,0.0,0.625,1.0,0.0,0.034482758620689655,0.9655172413793104,1.8181818181818181,1.8181818181818181,22.727272727272727,20.0,14.545454545454545,,,22.272727272727273,68.05555555555556,5.454545454545456,14.090909090909095,90.9090909090909,11.59090909090909,41.30050505050505,34.95791245791246,14.090909090909093,90.9090909090909
Yizha,Men’s Featherweight,4,45.61666666666667,1.0,3.2005845816587506,6.401169163317501,3.266350018268177,-0.06576543660942624,0.5,0.46402877697841727,0.9864815491413957,0.3288271830471319,2.630617464377055,0.2857142857142857,0.7777777777777778,0.0,0.4842454394693201,0.0,0.0821917808219178,0.0958904109589041,0.821917808219178,47.27272727272727,57.27272727272727,30.0,84.54545454545455,77.27272727272727,37.634408602150536,78.06122448979592,22.272727272727273,51.85185185185185,44.54545454545455,83.18181818181819,24.545454545454547,54.77272727272728,61.2050530541314,50.465768799102136,52.575757575757585,24.545454545454547
Jonathan Pearce,Men’s Featherweight,8,85.15,1.0,4.157369348209043,7.751027598355842,2.607163828537874,1.5502055196711688,0.5363636363636364,0.56640625,0.0,0.0,5.108631826189078,0.5,0.5,0.8807985907222547,0.762989095574086,0.6666666666666666,0.2937853107344633,0.20056497175141244,0.5056497175141242,83.63636363636363,70.9090909090909,71.81818181818181,20.0,94.54545454545455,72.04301075268818,25.0,81.81818181818183,83.33333333333334,80.9090909090909,35.90909090909091,39.09090909090909,61.590909090909086,68.73044965786902,86.56565656565658,62.878787878787875,39.09090909090909
Fernando Padilla,Men’s Featherweight,4,24.400000000000002,1.0,6.0655737704918025,15.040983606557376,5.737704918032787,0.32786885245901587,0.4032697547683924,0.5205479452054795,1.2295081967213113,0.6147540983606556,0.0,0.0,1.0,0.6147540983606556,0.5078125,0.5,0.12162162162162163,0.08108108108108109,0.7972972972972973,57.27272727272727,19.090909090909093,45.45454545454545,88.18181818181819,14.545454545454545,8.064516129032258,96.42857142857143,75.45454545454545,55.55555555555556,26.363636363636363,49.090909090909086,95.45454545454545,52.5,43.64852441465345,48.51851851851851,40.303030303030305,95.45454545454545
Westin Wilson,Men’s Featherweight,4,9.533333333333333,1.0,1.5734265734265735,4.93006993006993,6.713286713286713,-5.13986013986014,0.3191489361702128,0.30434782608695654,0.0,4.72027972027972,1.5734265734265733,0.16666666666666666,0.33333333333333337,7.8671328671328675,0.16666666666666666,1.0,0.0,0.06666666666666667,0.9333333333333333,4.545454545454546,4.545454545454546,3.6363636363636362,20.0,66.36363636363637,18.817204301075268,11.73469387755102,99.0909090909091,16.666666666666664,4.545454545454549,14.090909090909095,14.545454545454545,8.181818181818182,28.39555030223233,60.707070707070706,7.4242424242424265,14.545454545454545
Lucas Almeida,Men’s Featherweight,6,52.949999999999996,1.0,4.53257790368272,12.049102927289898,4.7025495750708215,-0.16997167138810187,0.3761755485893417,0.4340909090909091,0.84985835694051,1.1331444759206801,0.0,0.0,0.5454545454545454,0.0,0.2179203539823009,0.75,0.1,0.016666666666666666,0.8833333333333333,42.72727272727273,10.0,13.636363636363635,80.0,14.545454545454545,8.064516129032258,32.6530612244898,22.272727272727273,21.296296296296298,17.272727272727284,30.454545454545457,86.36363636363636,36.59090909090909,19.139832048818224,19.37149270482604,20.454545454545457,86.36363636363636
Victor Hugo,Men’s Featherweight,2,30.0,1.0,3.7666666666666666,8.3,3.4,0.3666666666666667,0.4538152610441767,0.5603448275862069,0.5,0.0,0.5,0.25,0.75,0.5,0.08656330749354005,0.0,0.0,0.11504424778761062,0.8849557522123894,62.727272727272734,37.27272727272727,68.18181818181817,66.81818181818183,36.36363636363637,31.72043010752688,73.9795918367347,67.72727272727272,11.11111111111111,80.9090909090909,83.18181818181819,48.18181818181818,58.75,38.29369235475227,38.400673400673405,77.42424242424242,48.18181818181818
Erik Silva,Men’s Featherweight,3,16.9,1.0,1.5384615384615385,2.307692307692308,1.656804733727811,-0.11834319526627235,0.6666666666666666,0.37777777777777777,0.0,0.0,2.6627218934911245,0.75,0.6,0.0,0.19444444444444445,1.0,0.038461538461538464,0.2692307692307692,0.6923076923076923,43.63636363636363,99.0909090909091,6.363636363636363,20.0,78.18181818181819,94.08602150537635,41.83673469387755,22.272727272727273,17.59259259259259,80.9090909090909,14.090909090909095,4.545454545454546,42.27272727272727,57.92429174341617,39.34904601571268,33.78787878787879,4.545454545454546
Ricky Turcios,Men’s Featherweight,6,73.03333333333333,1.0,4.135098128708353,10.132359653126427,3.7927886809675946,0.342309447740758,0.4081081081081081,0.47338403041825095,0.2053856686444546,0.4107713372889092,1.026928343222273,0.21739130434782608,0.4411764705882353,0.4107713372889092,0.38785270205643235,0.5,0.152317880794702,0.15894039735099338,0.6887417218543046,58.18181818181818,24.545454545454547,30.909090909090907,46.36363636363636,50.0,23.655913978494624,17.346938775510203,63.63636363636363,40.74074074074074,39.09090909090909,49.090909090909086,68.18181818181817,40.0,32.93589837368639,51.45903479236813,39.696969696969695,68.18181818181817
Roberto Romero,Men’s Featherweight,2,23.916666666666664,1.0,4.557491289198607,9.282229965156795,6.439024390243903,-1.8815331010452958,0.49099099099099097,0.44404332129963897,0.6271777003484321,1.2543554006968642,0.0,0.0,0.7142857142857143,0.0,0.4364754098360656,0.5,0.009174311926605505,0.10091743119266056,0.8899082568807339,18.181818181818183,54.54545454545454,16.363636363636363,73.63636363636363,14.545454545454545,8.064516129032258,63.775510204081634,22.272727272727273,45.370370370370374,14.545454545454549,49.090909090909086,60.0,40.68181818181817,32.938962812234706,27.396184062850732,26.666666666666668,60.0
