season,denominator,games,log_loss,brier,mean_probability,actual_home_win_rate
2019,12.25,266,0.6373911253180542,0.2241722967931181,0.5370472702629379,0.5225563909774437
2020,12.25,268,0.6337137094783674,0.22053787389264423,0.5343344579873724,0.5
2021,12.25,284,0.664970089588974,0.23453942359862628,0.5332247376346217,0.5176056338028169
2022,12.25,282,0.643708294128351,0.2266923619734692,0.5330673550495176,0.5673758865248227
2023,12.25,285,0.6605969661927351,0.2342037728389762,0.5350029880660259,0.5649122807017544
2024,12.25,285,0.6282302339620499,0.21881409391495352,0.5312176424008325,0.5473684210526316
2025,12.25,284,0.6311360726477074,0.22095613341356088,0.5312825771023341,0.5352112676056338
