tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20230105,Adelaide International 1,Hard,A,R64,Korda S.,Bautista Agut R.,33.0,21.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230105,Adelaide International 1,Hard,A,R64,Sinner J.,Kokkinakis T.,15.0,93.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230106,Adelaide International 1,Hard,A,QF,Nishioka Y.,Popyrin A.,36.0,120.0,7-6 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20230106,Adelaide International 1,Hard,A,QF,Korda S.,Sinner J.,33.0,15.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20230106,Adelaide International 1,Hard,A,QF,Medvedev D.,Khachanov K.,7.0,20.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20230106,Adelaide International 1,Hard,A,QF,Djokovic N.,Shapovalov D.,5.0,18.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230107,Adelaide International 1,Hard,A,SF,Korda S.,Nishioka Y.,33.0,36.0,7-6 1-0,,,,,,,,,,,,,,,,,,,,
20230107,Adelaide International 1,Hard,A,SF,Djokovic N.,Medvedev D.,5.0,7.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230108,Adelaide International 1,Hard,A,F,Djokovic N.,Korda S.,5.0,33.0,6-7 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Bonzi B.,Tseng C.H.,60.0,115.0,6-0 6-3,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Carballes Baena R.,Zapata Miralles B.,74.0,72.0,6-1 7-5,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Mmoh M.,Dhamne M.,113.0,,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Griekspoor T.,Munar J.,95.0,58.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Djere L.,Molcan A.,70.0,50.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Cecchinato M.,Basilashvili N.,101.0,91.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230102,Maharashtra Open,Hard,A,R128,Krajinovic F.,Nagal S.,54.0,503.0,6-4 4-6 6-4,,,,,,,,,,,,,,,,,,,,
20230103,Maharashtra Open,Hard,A,R128,Van Rijthoven T.,Albot R.,111.0,103.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230103,Maharashtra Open,Hard,A,R128,Marterer M.,Ymer E.,159.0,127.0,6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230103,Maharashtra Open,Hard,A,R128,Martinez P.,Ramanathan R.,62.0,435.0,3-6 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20230103,Maharashtra Open,Hard,A,R128,Karatsev A.,Andujar P.,59.0,121.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20230103,Maharashtra Open,Hard,A,R128,Cobolli F.,Mukund S.,171.0,340.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Marterer M.,Djere L.,159.0,70.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Karatsev A.,Van Rijthoven T.,59.0,111.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Martinez P.,Baez S.,62.0,43.0,3-6 6-1 6-3,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Griekspoor T.,Cecchinato M.,95.0,101.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Van De Zandschulp B.,Cobolli F.,35.0,171.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Bonzi B.,Ruusuvuori E.,60.0,40.0,6-1 7-6,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Krajinovic F.,Mmoh M.,54.0,113.0,2-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230104,Maharashtra Open,Hard,A,R64,Cilic M.,Carballes Baena R.,17.0,74.0,6-3 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20230105,Maharashtra Open,Hard,A,QF,Karatsev A.,Martinez P.,59.0,62.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20230105,Maharashtra Open,Hard,A,QF,Griekspoor T.,Cilic M.,95.0,17.0,,,,,,,,,,,,,,,,,,,,,
20230105,Maharashtra Open,Hard,A,QF,Van De Zandschulp B.,Marterer M.,35.0,159.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20230105,Maharashtra Open,Hard,A,QF,Bonzi B.,Krajinovic F.,60.0,54.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230106,Maharashtra Open,Hard,A,SF,Griekspoor T.,Karatsev A.,95.0,59.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20230106,Maharashtra Open,Hard,A,SF,Bonzi B.,Van De Zandschulp B.,60.0,35.0,7-6 6-7 6-1,,,,,,,,,,,,,,,,,,,,
20230107,Maharashtra Open,Hard,A,F,Griekspoor T.,Bonzi B.,95.0,60.0,4-6 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20230109,Adelaide International 2,Hard,A,R128,Mcdonald M.,Evans D.,63.0,27.0,7-5 7-5,,,,,,,,,,,,,,,,,,,,
20230109,Adelaide International 2,Hard,A,R128,Draper J.,Sonego L.,40.0,44.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20230109,Adelaide International 2,Hard,A,R128,Kecmanovic M.,Edmund K.,28.0,583.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230109,Adelaide International 2,Hard,A,R128,Davidovich Fokina A.,Nakashima B.,32.0,47.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20230109,Adelaide International 2,Hard,A,R128,Kokkinakis T.,Popyrin A.,110.0,113.0,6-0 6-7 7-5,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Paul T.,O Connell C.,35.0,79.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Millman J.,Ramos-Vinolas A.,148.0,38.0,4-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Haase R.,Bonzi B.,257.0,50.0,7-0 7-6,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Huesler M.A.,Rinderknech A.,55.0,45.0,4-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Kwon S.W.,Machac T.,84.0,115.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Ymer M.,Ruusuvuori E.,77.0,46.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20230110,Adelaide International 2,Hard,A,R128,Kubler J.,Etcheverry T.,86.0,80.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Davidovich Fokina A.,Millman J.,32.0,148.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Draper J.,Paul T.,40.0,35.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Khachanov K.,Huesler M.A.,20.0,55.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Ymer M.,Mcdonald M.,77.0,63.0,3-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Kwon S.W.,Carreno Busta P.,84.0,15.0,3-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Bautista Agut R.,Haase R.,26.0,257.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Kecmanovic M.,Kubler J.,28.0,86.0,5-7 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230111,Adelaide International 2,Hard,A,R64,Kokkinakis T.,Rublev A.,110.0,6.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230112,Adelaide International 2,Hard,A,QF,Draper J.,Khachanov K.,40.0,20.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20230112,Adelaide International 2,Hard,A,QF,Kwon S.W.,Ymer M.,84.0,77.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20230112,Adelaide International 2,Hard,A,QF,Bautista Agut R.,Davidovich Fokina A.,26.0,32.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20230112,Adelaide International 2,Hard,A,QF,Kokkinakis T.,Kecmanovic M.,110.0,28.0,6-3 6-7 6-1,,,,,,,,,,,,,,,,,,,,
20230113,Adelaide International 2,Hard,A,SF,Kwon S.W.,Draper J.,84.0,40.0,7-6 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20230113,Adelaide International 2,Hard,A,SF,Bautista Agut R.,Kokkinakis T.,26.0,110.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230114,Adelaide International 2,Hard,A,F,Kwon S.W.,Bautista Agut R.,84.0,26.0,6-4 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20230108,ASB Classic,Hard,A,R128,Lestienne C.,Cachin P.,65.0,59.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Goffin D.,Bublik A.,53.0,36.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Brooksby J.,Fognini F.,48.0,57.0,6-7 6-1 6-3,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Gasquet R.,Pannu K.,67.0,575.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Wolf J.J.,Mannarino A.,66.0,43.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Barrere G.,Isner J.,88.0,42.0,6-7 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230109,ASB Classic,Hard,A,R128,Giron M.,Coria F.,60.0,76.0,6-7 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R128,Eubanks C.,Humbert U.,123.0,108.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R128,Halys Q.,Molcan A.,64.0,54.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R128,Lehecka J.,Monteiro T.,78.0,69.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R128,Shelton B.,Baez S.,92.0,41.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R128,Djere L.,Munar J.,70.0,62.0,3-6 6-1 7-6,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R64,Giron M.,Wolf J.J.,60.0,66.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230110,ASB Classic,Hard,A,R64,Brooksby J.,Schwartzman D.,48.0,25.0,6-1,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Norrie C.,Lehecka J.,12.0,78.0,6-4 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Gasquet R.,Sousa J.,67.0,82.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Halys Q.,Shelton B.,64.0,92.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Goffin D.,Eubanks C.,53.0,123.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Lestienne C.,Barrere G.,65.0,88.0,1-6 7-6 7-5,,,,,,,,,,,,,,,,,,,,
20230111,ASB Classic,Hard,A,R64,Djere L.,Ruud C.,70.0,3.0,3-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20230112,ASB Classic,Hard,A,QF,Norrie C.,Giron M.,12.0,60.0,6-1 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20230112,ASB Classic,Hard,A,QF,Brooksby J.,Halys Q.,48.0,64.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20230112,ASB Classic,Hard,A,QF,Gasquet R.,Goffin D.,67.0,53.0,1-6 6-1 6-1,,,,,,,,,,,,,,,,,,,,
20230112,ASB Classic,Hard,A,QF,Lestienne C.,Djere L.,65.0,70.0,2-6 7-6 7-5,,,,,,,,,,,,,,,,,,,,
20230113,ASB Classic,Hard,A,SF,Norrie C.,Brooksby J.,12.0,48.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230113,ASB Classic,Hard,A,SF,Gasquet R.,Lestienne C.,67.0,65.0,,,,,,,,,,,,,,,,,,,,,
20230114,ASB Classic,Hard,A,F,Gasquet R.,Norrie C.,67.0,12.0,4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Moutet C.,Wu Y.,62.0,114.0,6-4 5-7 6-2 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Watanuki Y.,Rinderknech A.,138.0,59.0,6-3 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Van De Zandschulp B.,Ivashka I.,34.0,73.0,6-3 3-6 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Etcheverry T.,Barrere G.,79.0,83.0,3-6 6-3 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Sinner J.,Edmund K.,16.0,581.0,6-4 6-0 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Cerundolo F.,Pella G.,29.0,181.0,6-4 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Shang J.,Otte O.,194.0,74.0,6-2 6-4 6-7 7-5,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Hurkacz H.,Martinez P.,11.0,60.0,7-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Korda S.,Garin C.,31.0,87.0,6-4 1-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Nishioka Y.,Ymer M.,33.0,69.0,6-4 6-2 7-5,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Shapovalov D.,Lajovic D.,22.0,86.0,6-4 4-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Griekspoor T.,Kotov P.,63.0,117.0,6-3 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Mcdonald M.,Nakashima B.,65.0,49.0,7-6 7-6 1-6 6-7 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Khachanov K.,Zapata Miralles B.,20.0,72.0,7-6 6-2 6-0,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Tiafoe F.,Altmaier D.,17.0,92.0,6-3 6-3 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Nadal R.,Draper J.,2.0,38.0,7-5 2-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Daniel T.,Escobedo E.,94.0,313.0,7-5 6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Sonego L.,Borges N.,47.0,111.0,7-6 6-3 6-7 6-1,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Lehecka J.,Coric B.,71.0,23.0,6-3 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Kubler J.,Baez S.,84.0,44.0,6-4 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Svrcina D.,Munar J.,216.0,64.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Millman J.,Huesler M.A.,140.0,51.0,6-7 7-5 6-7 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Eubanks C.,Kwon S.W.,116.0,52.0,6-3 6-7 6-3 4-6 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Fucsovics M.,Coria F.,78.0,76.0,4-6 7-5 2-6 7-6 6-2,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Molcan A.,Wawrinka S.,53.0,139.0,6-7 6-3 1-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Hijikata R.,Hanfmann Y.,169.0,128.0,4-6 4-6 6-3 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Norrie C.,Van Assche L.,12.0,143.0,7-6 6-0 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Auger-Aliassime F.,Pospisil V.,7.0,99.0,1-6 7-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Tsitsipas S.,Halys Q.,4.0,61.0,6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Lestienne C.,Monteiro T.,55.0,77.0,6-3 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Harris L.,Musetti L.,186.0,19.0,6-4 6-1 6-7 2-6 7-6,,,,,,,,,,,,,,,,,,,,
20230116,Australian Open,Hard,G,R128,Medvedev D.,Giron M.,8.0,56.0,6-0 6-1 6-2,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Rublev A.,Thiem D.,6.0,98.0,6-3 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Chardy J.,Galan D.E.,,70.0,1-6 7-5 6-1 6-4,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Evans D.,Bagnis F.,30.0,91.0,6-4 4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Bonzi B.,Bellucci M.,48.0,152.0,4-6 6-3 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Dimitrov G.,Karatsev A.,28.0,82.0,7-6 7-5 6-2,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Djere L.,Bergs Z.,68.0,130.0,6-4 1-6 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Schwartzman D.,Krutykh O.,26.0,188.0,6-4 6-7 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Jarry N.,Kecmanovic M.,154.0,27.0,6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Davidovich Fokina A.,Bublik A.,32.0,36.0,6-0 6-7 3-6 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Carreno Busta P.,Cachin P.,15.0,58.0,7-6 6-1 7-6,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Wolf J.J.,Thompson J.,67.0,88.0,6-3 3-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Fritz T.,Basilashvili N.,9.0,90.0,6-4 6-2 4-6 7-5,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Rune H.,Krajinovic F.,10.0,54.0,6-2 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Shelton B.,Zhang Zh.,89.0,96.0,4-6 6-3 6-2 2-6 7-6,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Murray A.,Berrettini M.,66.0,14.0,6-3 6-3 4-6 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Zverev A.,Varillas J. P.,13.0,103.0,4-6 6-1 5-7 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Paul T.,Struff J.L.,35.0,167.0,6-1 7-6 6-2,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Brooksby J.,O Connell C.,39.0,80.0,3-6 6-2 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,De Minaur A.,Hsu Y.,24.0,209.0,6-2 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Popyrin A.,Tseng C. H.,113.0,115.0,4-6 7-6 6-7 7-6 6-1,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Ruud C.,Machac T.,3.0,110.0,6-3 7-6 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20230117,Australian Open,Hard,G,R128,Djokovic N.,Carballes Baena R.,5.0,75.0,6-3 6-4 6-0,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Ruusuvuori E.,Purcell M.,46.0,205.0,4-6 6-3 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Humbert U.,Gasquet R.,106.0,42.0,6-3 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Kudla D.,Safiullin R.,108.0,97.0,3-6 7-5 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Mmoh M.,Lokoli L.,107.0,175.0,7-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Mannarino A.,Isner J.,45.0,43.0,6-7 7-6 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Holt B.,Vukic A.,215.0,146.0,6-4 1-6 6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Bautista Agut R.,Sousa J.,25.0,81.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Couacaud E.,Dellien H.,191.0,131.0,6-4 7-5 6-0,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Cressy M.,Ramos-Vinolas A.,41.0,37.0,7-6 7-5 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R128,Kokkinakis T.,Fognini F.,159.0,57.0,6-1 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R64,Sinner J.,Etcheverry T.,16.0,79.0,6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R64,Auger-Aliassime F.,Molcan A.,7.0,53.0,3-6 3-6 6-3 6-2 6-2,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R64,Mcdonald M.,Nadal R.,65.0,2.0,6-4 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20230118,Australian Open,Hard,G,R64,Tiafoe F.,Shang J.,17.0,194.0,6-4 6-4 6-1,,,,,,,,,,,,,,,,,,,,
